Date,HomeTeam,AwayTeam,KickoffTime,temperature_2m,wind_speed_10m,FTAG,FTHG,AR,HR,AY,HY,Attendance,HomeAwaySalaryRatio,HomeElo,AwayElo,HomeRank,AwayRank,HomeEloMomentum,AwayEloMomentum,HomeRankMomentum,AwayRankMomentum,HomePlayerRatingCount,HomePlayerRatingMean,HomePlayerRatingStd,AwayPlayerRatingCount,AwayPlayerRatingMean,AwayPlayerRatingStd,TeamEloWinProb,PlayerEloDrawProb,PlayerEloWinProb,HM,AM,HAG,AAG,RollingHomeAdvantage,FTR,HomeAwaySelectionsRatio
05-May-18,Leicester,West Ham,1500,20.8,7.7,2.0,0.0,0.0,0.0,2.0,1.0,32013,0.9676144759532196,1704.03759766,1644.19628906,9.0,15.0,-13.41870117200001,101.021362306,0.0,3.4,13.0,6.697692307692308,0.3139121348440782,14.0,6.649999999999999,0.3409440674698081,0.5852769638033186,0.33,0.33,Claude Puel,David Moyes,0.0,1.0,0.0,A,2.600394792638084
13-May-18,Liverpool,Brighton,1500,13.3,14.0,0.0,4.0,0.0,0.0,0.0,0.0,50752,2.467065868263473,1923.21142578,1637.17504883,2.0,16.0,37.80839844000002,19.469995118,0.8,1.2,15.0,7.084,0.3226721762615012,12.0,6.634166666666668,0.1819092417174625,0.8384252768124149,0.33,0.33,Jurgen Klopp,Chris Hughton,3.25,0.0,1.0,H,3.7242520890139006
13-May-18,West Ham,Everton,1500,16.0,7.8,1.0,3.0,0.0,0.0,1.0,0.0,56926,0.8072658886472565,1664.28259277,1711.36437988,11.0,7.0,92.20141601599998,32.98388671799999,3.0,3.4,14.0,6.649999999999999,0.3409440674698081,14.0,6.606428571428572,0.2242959506308301,0.4326555861075908,0.33,0.33,David Moyes,Sam Allardyce,2.25,0.0,0.3333333333333333,H,0.7034153447888459
13-May-18,Tottenham,Leicester,1500,15.5,10.6,4.0,5.0,0.0,0.0,2.0,1.0,77841,1.2207635673624289,1911.85742188,1700.98950195,3.0,8.0,56.112060548,-55.55820312599999,2.0,-3.0,13.0,7.043076923076923,0.3142606614159804,13.0,6.697692307692308,0.3139121348440782,0.7709800398428485,0.33,0.33,Mauricio Pochettino,Claude Puel,3.5,2.0,0.8,H,2.121493536954476
13-May-18,Southampton,Man City,1500,15.0,11.5,1.0,0.0,0.0,0.0,1.0,3.0,31882,0.4913560946832829,1657.31555176,1973.4987793,13.0,1.0,36.26818847599998,201.718530274,1.2,8.4,17.0,6.566470588235295,0.2622962217769778,14.0,7.407857142857142,0.3444079510329195,0.1394222382210669,0.33,0.33,Mark Hughes,Per Guardiola,0.0,0.0,0.2,A,0.2465689741867949
13-May-18,Newcastle,Chelsea,1500,13.9,5.4,0.0,3.0,0.0,0.0,1.0,0.0,52294,0.3085125265420695,1651.55688477,1866.49987793,14.0,5.0,1.855004882000003,91.14555664199996,-2.8,3.2,15.0,6.577333333333333,0.2365154446448595,15.0,7.018666666666667,0.3586802971387688,0.2249043344243541,0.33,0.33,Jose Mourinho,Antonio Conte,2.25,0.0,0.5,H,0.326691820711747
26-Dec-18,Brighton,Arsenal,1715,4.9,5.9,1.0,1.0,0.0,0.0,1.0,2.0,30608,0.3140786247173097,1629.26281738,1848.92272949,15.0,5.0,56.623803707999926,42.97709960799998,2.6,3.2,16.0,6.409375000000001,0.3580933668402699,15.0,6.802666666666667,0.2480985467286918,0.2202063799173489,0.2899641926924156,0.1860940986540489,Chris Hughton,Unai Emery,1.0,1.0,0.0,D,0.2849935922305105
26-Dec-18,Tottenham,Bournemouth,1500,8.9,6.6,0.0,5.0,0.0,0.0,1.0,2.0,45154,1.6842800528401585,1913.24035645,1675.8145752,3.0,10.0,183.762768556,128.85358886799995,6.2,5.0,16.0,6.911875,0.2092014205855208,12.0,6.614999999999999,0.3497499106504531,0.7968517529330003,0.2562606610319728,0.6001625429535766,Mauricio Pochettino,Eddie Howe,4.25,0.0,0.8333333333333334,H,0.7924264087919086
26-Dec-18,Liverpool,Newcastle,1500,8.3,4.3,0.0,4.0,0.0,0.0,0.0,0.0,53318,2.6110738917948586,1946.77770996,1634.15710449,2.0,14.0,231.833544924,13.32651367000003,8.8,1.4,13.0,7.136923076923077,0.2855328248780518,13.0,6.604615384615385,0.2699463019142136,0.8580988805125228,0.1402472132930587,0.800867795735968,Jurgen Klopp,Ole Gunnar Solskjaer,2.875,0.0,1.0,H,18.86864341910835
26-Dec-18,Leicester,Man City,1500,9.2,11.2,1.0,2.0,1.0,0.0,2.0,2.0,32090,0.5190160213671196,1696.94494629,1993.47717285,9.0,1.0,4.380175781999924,95.04777832200008,0.6,2.4,13.0,6.769230769230769,0.386253434905544,13.0,7.230769230769232,0.2731993225146892,0.1535562615277382,0.2990815062371416,0.2012832966306024,Claude Puel,Per Guardiola,1.0,1.0,0.2,H,0.2951472064476786
26-Dec-18,Fulham,Wolves,1230,9.2,8.8,1.0,1.0,0.0,0.0,1.0,2.0,24382,1.2284355574789518,1569.71105957,1627.96179199,20.0,16.0,133.840136718,-19.58691406199996,7.8,-3.0,13.0,6.403076923076923,0.2185400725578936,12.0,6.711666666666667,0.3270533425740959,0.4169471958416731,0.2921083995320703,0.1894642962794085,Claudio Ranieri,Nuno Espirito Santo,0.0,0.0,0.0,D,0.4991414204578164
27-Dec-18,Southampton,West Ham,1945,2.3,5.7,2.0,1.0,0.0,0.0,0.0,2.0,31654,0.8652012869065568,1634.70263672,1703.62719727,13.0,7.0,10.709814451999955,43.91701659999999,0.0,4.6,15.0,6.607333333333332,0.3010751105990366,15.0,6.722666666666668,0.1886254371911582,0.4020906329213548,0.3230672388826562,0.4154462683020167,Ralph Hasenhuttl,Manuel Pellegrini,0.0,1.25,0.1666666666666666,A,0.4791056845749951
29-Dec-18,Tottenham,Wolves,1500,11.9,18.2,3.0,1.0,0.0,0.0,2.0,3.0,46356,2.2259078212290504,1921.72131348,1627.96362305,3.0,16.0,244.541601564,-10.104223631999956,8.2,-1.8,16.0,6.911875,0.2092014205855208,12.0,6.711666666666667,0.3270533425740959,0.8443563073690303,0.2706624852019768,0.5695374345904861,Mauricio Pochettino,Nuno Espirito Santo,1.0,1.875,0.7142857142857143,A,1.191970339471978
29-Dec-18,Brighton,Everton,1500,10.7,19.1,0.0,1.0,0.0,0.0,2.0,0.0,30597,0.5098280530257745,1633.75305176,1693.52038574,14.0,8.0,42.670190427999934,116.38869628799998,1.0,4.0,16.0,6.409375000000001,0.3580933668402699,13.0,6.679999999999999,0.3565863796527374,0.4148264012647649,0.2777256660554398,0.1686978717259279,Chris Hughton,Marco Silva,0.0,0.0,0.1666666666666666,H,0.2573454190806966
29-Dec-18,Liverpool,Arsenal,1730,7.4,13.7,1.0,5.0,0.0,0.0,2.0,1.0,53326,0.8780352196680212,1950.52453613,1851.98046875,2.0,5.0,252.63991699400003,56.27077636599997,10.2,3.8,13.0,7.136923076923077,0.2855328248780518,15.0,6.802666666666667,0.2480985467286918,0.6381319070152125,0.1889608400012107,0.7231777985706438,Jurgen Klopp,Unai Emery,4.0,1.0,1.0,H,2.874492894707283
30-Dec-18,Man United,Bournemouth,1630,9.7,9.7,1.0,4.0,0.0,1.0,0.0,2.0,74556,2.791612555119356,1846.22302246,1675.8145752,6.0,10.0,188.333129882,113.14895019599994,10.2,4.8,13.0,6.814615384615385,0.3004257334213817,12.0,6.614999999999999,0.3497499106504531,0.7272966518282848,0.3013354190867942,0.4932313377800443,Ole Gunnar Solskjaer,Eddie Howe,3.8,1.0,0.75,H,1.1014905217705102
30-Dec-18,Southampton,Man City,1415,10.9,10.2,3.0,1.0,0.0,1.0,3.0,2.0,31381,0.4825246729583317,1634.70263672,1977.41491699,13.0,1.0,24.494726561999915,-27.44846191199995,1.2,-0.8,15.0,6.607333333333332,0.3010751105990366,13.0,7.230769230769232,0.2731993225146892,0.1220873349655031,0.251951980988285,0.1391338903683439,Ralph Hasenhuttl,Per Guardiola,1.0,3.0,0.1428571428571428,A,0.1326757782086186
30-Dec-18,Crystal Palace,Chelsea,1200,10.0,16.8,1.0,0.0,0.0,0.0,1.0,0.0,25781,0.4281177426846261,1667.96911621,1853.82080078,11.0,4.0,-78.16733398400001,-25.71958007799999,-2.4,-1.0,12.0,6.759166666666666,0.29369650813193,14.0,6.99,0.3692269917389185,0.2554319351496319,0.3104602604077323,0.2244708301275561,Roy Hodgson,Maurizio Sarri,0.0,0.0,0.2857142857142857,A,0.4362227915353289
01-Jan-19,Arsenal,Fulham,1500,10.0,15.0,1.0,4.0,0.0,0.0,1.0,0.0,59887,2.7720891130727194,1847.49023438,1573.28527832,6.0,19.0,75.97958984199995,85.78388672000001,4.4,6.2,15.0,6.802666666666667,0.2480985467286918,13.0,6.403076923076923,0.2185400725578936,0.8289849747216974,0.18086634502112,0.7365644268951681,Unai Emery,Claudio Ranieri,2.875,0.0,0.75,H,1.7830327111004962
01-Jan-19,Everton,Leicester,1230,8.2,22.7,1.0,0.0,0.0,0.0,1.0,3.0,39052,1.0883658629927286,1708.48339844,1710.35510254,8.0,7.0,104.435229492,-91.65935058400004,2.8,-4.8,13.0,6.679999999999999,0.3565863796527374,13.0,6.769230769230769,0.386253434905544,0.4973064273330061,0.3215003960889453,0.255681254205134,Marco Silva,Claude Puel,0.0,0.0,0.2857142857142857,A,2.2178126238174283
13-Jan-19,Tottenham,Man United,1630,10.6,27.6,1.0,0.0,0.0,0.0,2.0,1.0,80062,0.6033358926372027,1908.33410645,1853.44384766,3.0,5.0,161.84921875000003,211.413623046,6.0,10.2,16.0,6.911875,0.2092014205855208,13.0,6.814615384615385,0.3004257334213817,0.5783427069164351,0.2872526428242855,0.5307626579386974,Mauricio Pochettino,Ole Gunnar Solskjaer,0.0,1.0,0.625,A,0.93655055352852
13-Jan-19,Everton,Bournemouth,1415,9.5,41.0,0.0,2.0,0.0,0.0,0.0,5.0,38113,1.5873816212997935,1690.47473145,1664.46496582,8.0,11.0,104.809570312,75.03151855399997,3.0,1.6,13.0,6.679999999999999,0.3565863796527374,12.0,6.614999999999999,0.3497499106504531,0.5373612925978352,0.3297305057032261,0.3730971188056895,Marco Silva,Eddie Howe,1.25,0.0,0.375,H,1.6400091076436918
14-Jan-19,Man City,Wolves,2000,6.1,12.1,0.0,3.0,1.0,0.0,0.0,1.0,54171,3.71380025965851,1967.11462402,1636.68371582,1.0,14.0,-0.6586425780000355,-1.609594726000023,0.2,-0.4,13.0,7.230769230769232,0.2731993225146892,12.0,6.711666666666667,0.3270533425740959,0.8701305122524503,0.1554667389744989,0.777276973779345,Per Guardiola,Nuno Espirito Santo,2.0,0.0,1.0,H,1.3256093911439912
19-Jan-19,Bournemouth,West Ham,1500,7.4,16.4,0.0,2.0,0.0,0.0,1.0,0.0,10495,0.6380753386439993,1656.10742188,1691.22509766,12.0,8.0,91.97260742199995,-47.46301269599999,3.4,-2.2,12.0,6.614999999999999,0.3497499106504531,15.0,6.722666666666668,0.1886254371911582,0.4496330104144409,0.3254207639590828,0.4031630552382018,Eddie Howe,Manuel Pellegrini,1.25,0.0,0.5,H,1.5520959208740548
19-Jan-19,Arsenal,Chelsea,1730,4.0,14.2,0.0,2.0,0.0,0.0,2.0,0.0,59979,0.8040571295866233,1842.42272949,1856.28894043,6.0,5.0,88.65488281199995,92.66865234399998,5.0,4.2,15.0,6.802666666666667,0.2480985467286918,14.0,6.99,0.3692269917389185,0.4800555065833432,0.3238756676730664,0.2647095875982936,Unai Emery,Maurizio Sarri,2.0,0.0,0.8,H,0.4584121860520812
19-Jan-19,Southampton,Everton,1500,6.8,9.4,1.0,2.0,0.0,0.0,1.0,2.0,29989,0.8542084227059086,1630.36828613,1690.47473145,15.0,9.0,80.2957275379999,52.608349610000005,3.2,2.4,15.0,6.607333333333332,0.3010751105990366,13.0,6.679999999999999,0.3565863796527374,0.4143526212001183,0.328500358366229,0.2881322754995088,Ralph Hasenhuttl,Marco Silva,1.25,0.0,0.25,H,0.3577092737759278
19-Jan-19,Man United,Brighton,1500,3.9,10.5,1.0,2.0,0.0,0.0,0.0,1.0,74532,3.4494516863231945,1859.31811523,1645.03662109,4.0,13.0,181.49321289,56.563305666,9.0,1.8,13.0,6.814615384615385,0.3004257334213817,16.0,6.409375000000001,0.3580933668402699,0.7744311690905612,0.2703981425881677,0.5701213536112859,Ole Gunnar Solskjaer,Chris Hughton,2.0,0.0,0.8,H,5.507517125646516
19-Jan-19,Wolves,Leicester,1230,3.1,14.7,3.0,4.0,0.0,0.0,3.0,3.0,31278,0.5188008674575839,1636.68371582,1695.36181641,14.0,7.0,76.21572265599998,-138.21137695400003,3.4,-7.0,12.0,6.711666666666667,0.3270533425740959,13.0,6.769230769230769,0.386253434905544,0.4163492554782589,0.3268491085227555,0.2784569179860457,Nuno Espirito Santo,Claude Puel,3.25,0.0,1.0,H,1.9446889378256185
19-Jan-19,Liverpool,Crystal Palace,1500,3.9,16.8,3.0,4.0,0.0,1.0,1.0,0.0,53171,1.6490568084731283,1955.12426758,1662.41320801,2.0,11.0,209.442309572,-25.75485839800003,8.2,0.0,13.0,7.136923076923077,0.2855328248780518,12.0,6.759166666666666,0.29369650813193,0.8435628800217749,0.1886654148607767,0.7236702879408831,Jurgen Klopp,Roy Hodgson,5.7,1.0,1.0,H,2.483859701470844
20-Jan-19,Fulham,Tottenham,1600,2.1,6.9,2.0,1.0,0.0,0.0,3.0,2.0,24807,0.5518806959403479,1575.79089355,1908.33410645,19.0,3.0,70.20417480799998,92.81926269400006,4.4,3.2,13.0,6.403076923076923,0.2185400725578936,16.0,6.911875,0.2092014205855208,0.1285016068788046,0.2835083484082944,0.1765635926106917,Claudio Ranieri,Mauricio Pochettino,1.0,1.25,0.0,A,0.4867503572220128
29-Jan-19,Newcastle,Man City,2000,-0.1,14.8,1.0,2.0,0.0,0.0,3.0,2.0,50861,0.3083427902523772,1634.77697754,1975.7454834,16.0,1.0,163.498583986,168.72583007799994,7.2,9.0,13.0,6.604615384615385,0.2699463019142136,13.0,7.230769230769232,0.2731993225146892,0.1231673129036368,0.2509049001684897,0.1380790241494179,Ole Gunnar Solskjaer,Per Guardiola,1.25,1.0,0.6,H,0.0800685747238833
29-Jan-19,Fulham,Brighton,1945,1.5,8.9,2.0,4.0,0.0,0.0,3.0,2.0,22008,1.14856196979102,1570.11169434,1640.12304688,19.0,15.0,136.712817388,94.21579590000006,7.6,3.0,13.0,6.403076923076923,0.2185400725578936,16.0,6.409375000000001,0.3580933668402699,0.4005875114189083,0.3240523484562257,0.2654378390770299,Claudio Ranieri,Chris Hughton,2.5,2.0,0.3333333333333333,H,1.1746898738868816
29-Jan-19,Wolves,West Ham,1945,1.3,16.7,0.0,3.0,0.0,0.0,1.0,4.0,31122,0.4828131492407964,1642.82080078,1680.82897949,14.0,9.0,2.707958981999991,-42.23564453000004,-0.6,-2.0,12.0,6.711666666666667,0.3270533425740959,15.0,6.722666666666668,0.1886254371911582,0.4455189955818764,0.3035698553762027,0.4866935133568947,Nuno Espirito Santo,Manuel Pellegrini,1.875,0.0,1.0,H,1.6713974771010018
30-Jan-19,Liverpool,Leicester,2000,0.3,7.4,1.0,1.0,0.0,0.0,3.0,1.0,53092,1.551215716290343,1957.6907959,1687.07104492,2.0,8.0,206.21237793,-115.4986084,7.4,-7.4,13.0,7.136923076923077,0.2855328248780518,13.0,6.769230769230769,0.386253434905544,0.8260392384603024,0.244513385883582,0.6236512030795103,Jurgen Klopp,Claude Puel,1.0,1.0,0.9,D,4.746812040633741
30-Jan-19,Southampton,Crystal Palace,1945,-1.6,6.3,1.0,1.0,1.0,0.0,2.0,2.0,28339,0.988330462848696,1649.88464355,1660.82727051,13.0,12.0,53.66279296599987,102.20944824199992,0.6,3.8,15.0,6.607333333333332,0.3010751105990366,12.0,6.759166666666666,0.29369650813193,0.4842574988987586,0.3312430707055582,0.3137340920609449,Ralph Hasenhuttl,Roy Hodgson,0.0,1.0,0.2222222222222222,D,0.3349107710258467
30-Jan-19,Bournemouth,Chelsea,1945,0.1,7.2,0.0,4.0,0.0,0.0,0.0,1.0,10227,0.3120471435206688,1666.50354004,1858.67785645,10.0,5.0,79.74526367199996,124.343798828,2.0,5.0,12.0,6.614999999999999,0.3497499106504531,14.0,6.99,0.3692269917389185,0.248571731715517,0.2588948557577545,0.1463784711354899,Eddie Howe,Maurizio Sarri,2.5,0.0,0.5714285714285714,H,0.5050268767572085
02-Feb-19,Everton,Wolves,1500,3.3,17.4,3.0,1.0,0.0,0.0,1.0,3.0,39380,2.097848965300181,1690.67944336,1642.82080078,7.0,15.0,15.722827147999988,-4.893676760000017,2.6,-1.6,13.0,6.679999999999999,0.3565863796527374,12.0,6.711666666666667,0.3270533425740959,0.5684417850158593,0.3317309464842835,0.3440875602297667,Marco Silva,Nuno Espirito Santo,1.0,2.0,0.3333333333333333,A,0.6928524539315447
02-Feb-19,Crystal Palace,Fulham,1500,3.9,20.9,0.0,2.0,0.0,0.0,3.0,2.0,25355,1.475990312055886,1660.82727051,1567.77075195,12.0,19.0,102.20944824199992,122.71054688,3.8,6.8,12.0,6.759166666666666,0.29369650813193,13.0,6.403076923076923,0.2185400725578936,0.6308060618259562,0.2072134843384183,0.6921138207752691,Roy Hodgson,Claudio Ranieri,1.0,0.0,0.375,H,2.9134387967426423
02-Feb-19,Tottenham,Newcastle,1230,3.6,21.6,0.0,1.0,0.0,0.0,1.0,0.0,41219,1.9438145790924783,1899.91357422,1649.35449219,3.0,14.0,116.52243652400009,32.780761719999965,5.6,1.8,16.0,6.911875,0.2092014205855208,13.0,6.604615384615385,0.2699463019142136,0.808815827305317,0.215417689307246,0.6776972984873469,Mauricio Pochettino,Ole Gunnar Solskjaer,0.0,0.0,0.6666666666666666,H,5.993560517973636
22-Feb-19,West Ham,Fulham,1945,7.3,10.4,1.0,3.0,0.0,0.0,1.0,1.0,59950,1.686042554895014,1673.92675781,1567.20202637,8.0,20.0,-46.35256347600002,135.38200684000003,-2.4,7.2,15.0,6.722666666666668,0.1886254371911582,13.0,6.403076923076923,0.2185400725578936,0.6489340370271325,0.2071688895401782,0.6921913558479824,Manuel Pellegrini,Claudio Ranieri,2.0,1.0,0.4285714285714285,H,2.754022346594795
23-Feb-19,Leicester,Crystal Palace,1730,12.7,10.5,4.0,1.0,0.0,0.0,1.0,2.0,31778,1.0630738143994358,1684.71948242,1666.0670166,7.0,13.0,49.11284179600002,76.54147949399999,-1.6,3.0,13.0,6.769230769230769,0.386253434905544,12.0,6.759166666666666,0.29369650813193,0.5268172967808215,0.3229181568656756,0.4161714425021567,Claude Puel,Roy Hodgson,0.0,2.875,0.1666666666666666,A,1.0583414223293328
23-Feb-19,Bournemouth,Wolves,1500,10.6,14.8,1.0,1.0,0.0,0.0,5.0,4.0,10671,1.3215782122905029,1673.83764648,1667.59130859,9.0,12.0,-6.724633788000029,37.17719726399996,-1.8,-1.4,12.0,6.614999999999999,0.3497499106504531,12.0,6.711666666666667,0.3270533425740959,0.5089882344388662,0.3295520701733138,0.2957151083661037,Eddie Howe,Nuno Espirito Santo,1.0,0.0,0.5,D,0.3879114550633474
24-Feb-19,Man United,Liverpool,1405,16.2,9.4,0.0,0.0,0.0,0.0,3.0,1.0,74519,1.233890187319387,1862.42834473,1946.03955078,4.0,2.0,124.58979492200004,177.26215820399997,5.2,5.6,13.0,6.814615384615385,0.3004257334213817,13.0,7.136923076923077,0.2855328248780518,0.3819440650571614,0.3251271016664589,0.2700782536416313,Ole Gunnar Solskjaer,Jurgen Klopp,0.0,0.0,0.6666666666666666,D,0.6810889314897565
24-Feb-19,Arsenal,Southampton,1405,13.9,7.3,0.0,2.0,0.0,0.0,0.0,0.0,59877,1.900297069780525,1834.28930664,1640.00891113,5.0,16.0,108.61267089800003,-47.54528809000003,7.4,-4.2,15.0,6.802666666666667,0.2480985467286918,15.0,6.607333333333332,0.3010751105990366,0.7536858450843124,0.2865904479491514,0.5324041845697909,Unai Emery,Ralph Hasenhuttl,2.0,0.0,0.8333333333333334,H,4.002033505648271
26-Feb-19,Leicester,Brighton,1945,8.8,9.8,1.0,2.0,0.0,0.0,1.0,1.0,30558,1.8021932547072208,1670.48095703,1615.68139648,12.0,17.0,62.02563476600003,93.86459961000006,-1.0,3.6,13.0,6.769230769230769,0.386253434905544,16.0,6.409375000000001,0.3580933668402699,0.5782153808884686,0.2931517502818093,0.5157026317091506,Mike Stowell,Chris Hughton,1.0,0.0,0.2857142857142857,H,2.228358639974499
27-Feb-19,Chelsea,Tottenham,2000,7.0,9.4,0.0,2.0,0.0,0.0,1.0,1.0,40542,1.902678818006076,1822.11364746,1921.0345459,6.0,3.0,99.244604492,151.75571289200008,6.6,5.4,14.0,6.99,0.3692269917389185,16.0,6.911875,0.2092014205855208,0.3613673292618888,0.26845773102075,0.5743802399939388,Maurizio Sarri,Mauricio Pochettino,1.25,0.0,0.5,H,1.3196275671379878
27-Feb-19,Southampton,Fulham,1945,5.8,8.7,0.0,2.0,0.0,0.0,1.0,0.0,27597,1.458766188274385,1640.00891113,1570.19067383,16.0,19.0,7.954077146000008,149.58356933800002,-0.2,9.2,15.0,6.607333333333332,0.3010751105990366,13.0,6.403076923076923,0.2185400725578936,0.5991455303035659,0.2642102309618908,0.5835430547491749,Ralph Hasenhuttl,Claudio Ranieri,2.0,0.0,0.3,H,1.1526467166224588
27-Feb-19,Arsenal,Bournemouth,1945,8.9,7.6,1.0,5.0,0.0,0.0,2.0,2.0,59618,2.576716840009675,1844.55407715,1672.09594727,5.0,9.0,179.19614257800004,-11.926586914000016,10.2,-2.4,15.0,6.802666666666667,0.2480985467286918,12.0,6.614999999999999,0.3497499106504531,0.7296305193132583,0.2989465477173506,0.5000130027059053,Unai Emery,Eddie Howe,3.875,1.0,0.8571428571428571,H,1.404105201508108
27-Feb-19,Crystal Palace,Man United,2000,8.4,9.2,3.0,1.0,0.0,0.0,3.0,2.0,25754,0.4914596563068178,1669.05578613,1865.41711426,13.0,4.0,73.42302246199998,135.56784668000006,2.0,5.6,12.0,6.759166666666666,0.29369650813193,13.0,6.814615384615385,0.3004257334213817,0.2440971303237226,0.3292593108790101,0.3772935295097588,Roy Hodgson,Ole Gunnar Solskjaer,0.0,2.25,0.3333333333333333,A,0.3733191817434347
27-Feb-19,Man City,West Ham,2000,5.4,6.1,0.0,1.0,0.0,0.0,2.0,0.0,53528,1.7930715990170123,1981.85351562,1682.66210938,1.0,7.0,131.94404297200003,6.71977538999995,5.6,0.6,13.0,7.230769230769232,0.2731993225146892,15.0,6.722666666666668,0.1886254371911582,0.8484228192354856,0.1082859297426313,0.8488168407191763,Per Guardiola,Manuel Pellegrini,0.0,0.0,1.0,H,2.5181903006925848
03-Mar-19,Everton,Liverpool,1615,8.1,21.1,0.0,0.0,0.0,0.0,2.0,1.0,39335,0.7016212197717431,1683.73815918,1948.30285645,7.0,2.0,95.21450195400004,110.85939941400002,4.6,3.0,13.0,6.679999999999999,0.3565863796527374,13.0,7.136923076923077,0.2855328248780518,0.1790265252033689,0.2889300430707198,0.1845074928468025,Marco Silva,Jurgen Klopp,0.0,0.0,0.3,D,0.2827694048217536
03-Mar-19,Fulham,Chelsea,1405,11.6,33.3,2.0,1.0,0.0,0.0,1.0,2.0,24900,0.2900545750116117,1564.4440918,1827.09875488,20.0,6.0,97.03857421799998,33.556030272,6.6,3.8,13.0,6.403076923076923,0.2185400725578936,14.0,6.99,0.3692269917389185,0.1806482394894455,0.1878850723916598,0.0871452309663509,Scott Parker,Maurizio Sarri,1.0,2.0,0.25,A,0.2258998859550472
16-Mar-19,Bournemouth,Newcastle,1500,10.2,51.7,2.0,2.0,0.0,0.0,2.0,3.0,10625,1.1540922638219655,1684.78320312,1677.43505859,13.0,14.0,183.17639160000004,27.87082519599994,7.4,3.0,12.0,6.614999999999999,0.3497499106504531,13.0,6.604615384615385,0.2699463019142136,0.5105732535812442,0.3259351714279466,0.4002218004681878,Eddie Howe,Ole Gunnar Solskjaer,0.0,1.0,0.4444444444444444,D,4.208932817816224
17-Mar-19,Everton,Chelsea,1630,7.1,24.9,0.0,2.0,0.0,0.0,2.0,1.0,39356,0.4953379006038086,1694.26013184,1854.890625,9.0,6.0,64.44680176000001,127.29506835799998,1.0,7.8,13.0,6.679999999999999,0.3565863796527374,14.0,6.99,0.3692269917389185,0.2840086383811132,0.2834226247366286,0.1764426785587187,Marco Silva,Maurizio Sarri,1.25,0.0,0.3636363636363636,H,0.4462612902331799
17-Mar-19,Fulham,Liverpool,1415,9.5,27.0,2.0,1.0,0.0,0.0,1.0,2.0,25043,0.4108477152100579,1561.56420898,1978.31835938,24.0,2.0,168.01025390399997,171.92629394600004,11.0,5.6,13.0,6.403076923076923,0.2185400725578936,13.0,7.136923076923077,0.2855328248780518,0.0832467139504148,0.1944539130739706,0.0915823384435844,Scott Parker,Jurgen Klopp,0.0,1.0,0.2,A,0.0830777765136325
30-Mar-19,West Ham,Everton,1730,15.9,5.5,2.0,0.0,0.0,0.0,1.0,1.0,59988,0.9872944430769952,1694.45068359,1700.43798828,10.0,9.0,92.98881835800005,-24.16874999800002,5.6,-1.0,15.0,6.722666666666668,0.1886254371911582,13.0,6.679999999999999,0.3565863796527374,0.4913844287625394,0.326992472108235,0.3937864729352026,Manuel Pellegrini,Marco Silva,0.0,2.0,0.375,A,0.7081018093247414
30-Mar-19,Leicester,Bournemouth,1500,13.0,15.3,0.0,2.0,0.0,0.0,2.0,0.0,31530,1.4585000093028448,1702.27514648,1690.96105957,8.0,12.0,39.66870117199996,127.76940917800002,3.6,6.0,13.0,6.769230769230769,0.386253434905544,12.0,6.614999999999999,0.3497499106504531,0.5162765268351089,0.3177590892032227,0.4386626482484388,Brendan Rodgers,Eddie Howe,1.0,0.0,0.375,H,0.6462944308722107
30-Mar-19,Brighton,Southampton,1500,13.1,8.0,1.0,0.0,0.0,0.0,2.0,1.0,30636,0.5968426902310009,1639.07983398,1672.51586914,17.0,15.0,18.52458496199997,28.661328124000057,1.4,1.4,16.0,6.409375000000001,0.3580933668402699,15.0,6.607333333333332,0.3010751105990366,0.4520296783115503,0.3095811976159465,0.222446550846446,Chris Hughton,Ralph Hasenhuttl,0.0,0.0,0.1428571428571428,A,0.9311487300493236
30-Mar-19,Fulham,Man City,1230,16.1,4.7,2.0,0.0,0.0,0.0,0.0,2.0,25001,0.3307758822742687,1567.74206543,2004.68395996,24.0,1.0,194.240136718,267.3895263680001,12.4,7.6,13.0,6.403076923076923,0.2185400725578936,13.0,7.230769230769232,0.2731993225146892,0.0747966999075281,0.1748633911228748,0.0787815696475894,Scott Parker,Per Guardiola,0.0,2.0,0.1666666666666666,A,0.0527759634516066
31-Mar-19,Liverpool,Tottenham,1630,10.9,15.4,1.0,2.0,0.0,0.0,1.0,0.0,53322,1.3432731289698978,1984.49609375,1903.10632324,2.0,4.0,199.870141604,-82.46494140599998,8.6,-4.8,13.0,7.136923076923077,0.2855328248780518,16.0,6.911875,0.2092014205855208,0.6150327329668595,0.2032787472059289,0.6989222800743959,Jurgen Klopp,Mauricio Pochettino,1.0,0.0,0.9090909090909092,H,2.4900485938092225
13-Apr-19,Brighton,Bournemouth,1500,5.9,13.8,5.0,0.0,0.0,1.0,4.0,2.0,30460,0.8092916813961709,1636.04333496,1665.83569336,17.0,16.0,66.52805175999997,89.36120605200003,3.8,5.8,16.0,6.409375000000001,0.3580933668402699,12.0,6.614999999999999,0.3497499106504531,0.457230126579318,0.2988206100372894,0.2008143873282958,Chris Hughton,Eddie Howe,0.0,3.5,0.125,A,0.4194168339566462
