Date,HomeTeam,AwayTeam,HomeElo,AwayElo,HI,AI
2020-11-02,Fulham,West Brom,1581.57043457,1601.77148438,0.001,0.001
2020-11-02,Leeds,Leicester,1676.46508789,1801.18969727,0.039,0.10599999999999998
2020-11-06,Brighton,Burnley,1668.13806152,1696.99707031,0.009,0.002
2020-11-06,Southampton,Newcastle,1758.36560059,1711.90881348,0.06899999999999999,0.033
2020-11-07,West Ham,Fulham,1736.38879395,1591.56201172,0.037,0.0
2020-11-07,Chelsea,Sheffield United,1860.58764648,1676.97277832,0.121,0.002
2020-11-07,Everton,Man United,1754.2689209,1854.71936035,0.08199999999999999,0.11200000000000002
2020-11-07,Crystal Palace,Leeds,1700.03161621,1668.51269531,0.017,0.033
2020-11-08,West Brom,Tottenham,1591.97460938,1853.67468262,0.001,0.121
2020-11-08,Leicester,Wolves,1813.63916016,1795.2019043,0.11299999999999999,0.10699999999999998
2020-11-08,Man City,Liverpool,1977.93554688,2005.36193848,0.11599999999999999,0.136
2020-11-08,Arsenal,Aston Villa,1831.96020508,1681.91174316,0.099,0.06100000000000001
2020-11-21,Man United,West Brom,1858.57263184,1595.82775879,0.10600000000000001,0.001
2020-11-21,Newcastle,Chelsea,1707.09851074,1864.44091797,0.024000000000000004,0.14200000000000002
2020-11-21,Aston Villa,Brighton,1685.76501465,1672.07275391,0.067,0.006
2020-11-21,Tottenham,Man City,1853.67468262,1981.78881836,0.11100000000000004,0.128
2020-11-22,Liverpool,Leicester,2009.21520996,1829.91906738,0.123,0.132
2020-11-22,Leeds,Arsenal,1672.3659668,1838.49658203,0.023,0.08400000000000002
2020-11-22,Sheffield United,West Ham,1671.26123047,1740.24194336,0.001,0.058
2020-11-22,Fulham,Everton,1595.41516113,1758.12219238,0.0,0.07700000000000001
2020-11-23,Burnley,Crystal Palace,1700.76879883,1715.33251953,0.001,0.030000000000000002
2020-11-23,Wolves,Southampton,1799.05517578,1770.88232422,0.069,0.08499999999999999
2020-11-27,Crystal Palace,Newcastle,1704.30883789,1697.38208008,0.018,0.012000000000000002
2020-11-28,Everton,Leeds,1752.68164062,1661.27941895,0.08299999999999999,0.017
2020-11-28,West Brom,Sheffield United,1587.69555664,1661.12817383,0.0,0.001
2020-11-28,Brighton,Liverpool,1678.5526123,1991.58642578,0.009000000000000001,0.12
2020-11-28,Man City,Burnley,1967.80627441,1706.93945312,0.11299999999999999,0.009
2020-11-29,Chelsea,Tottenham,1878.91589355,1871.95007324,0.14399999999999996,0.15700000000000003
2020-11-29,Arsenal,Wolves,1817.45996094,1787.7689209,0.07799999999999999,0.062000000000000006
2020-11-29,Southampton,Man United,1770.61157227,1869.97351074,0.08199999999999999,0.139
2020-11-30,Leicester,Fulham,1821.0592041,1583.48486328,0.10400000000000004,0.0
2020-11-30,West Ham,Aston Villa,1749.50598145,1695.7722168,0.061999999999999986,0.06299999999999999
2020-12-05,Burnley,Everton,1698.61682129,1742.84008789,0.003,0.06999999999999999
2020-12-05,Man City,Fulham,1971.19628906,1600.17041016,0.1050000000000001,0.0
2020-12-05,West Ham,Man United,1756.34875488,1864.13562012,0.07499999999999998,0.16899999999999998
2020-12-05,Chelsea,Leeds,1896.78979492,1670.23352051,0.11800000000000005,0.034
2020-12-06,Tottenham,Arsenal,1864.92089844,1808.41418457,0.13199999999999995,0.072
2020-12-06,Liverpool,Wolves,1990.07836914,1800.0032959,0.10499999999999998,0.092
2020-12-06,Sheffield United,Leicester,1654.28796387,1787.9407959,0.0,0.118
2020-12-06,West Brom,Crystal Palace,1599.58850098,1689.54101562,0.0,0.009999999999999998
2020-12-07,Brighton,Southampton,1683.33178711,1760.94519043,0.006,0.049
2020-12-11,Leeds,West Ham,1660.55749512,1737.53894043,0.014,0.06599999999999999
2020-12-12,Wolves,Aston Villa,1783.11621094,1682.43151855,0.047,0.04
2020-12-12,Newcastle,West Brom,1702.2454834,1576.10095215,0.012,0.0
2020-12-12,Man United,Man City,1855.58239746,1965.3951416,0.15699999999999997,0.14600000000000002
2020-12-12,Everton,Chelsea,1733.90563965,1881.81774902,0.06,0.15899999999999997
2020-12-13,Leicester,Brighton,1787.35009766,1672.32214355,0.10399999999999998,0.003
2020-12-13,Fulham,Liverpool,1588.06640625,1978.44946289,0.001,0.121
2020-12-13,Arsenal,Burnley,1794.32849121,1692.92370605,0.04,0.0
2020-12-13,Southampton,Sheffield United,1761.81799316,1640.25109863,0.075,0.0
2020-12-13,Crystal Palace,Tottenham,1696.58642578,1867.05517578,0.018000000000000002,0.15000000000000002
2020-12-15,Wolves,Chelsea,1784.9309082,1883.63244629,0.041,0.16999999999999998
2020-12-15,Man City,West Brom,1967.20983887,1577.91564941,0.123,0.0
2020-12-16,West Ham,Crystal Palace,1739.3536377,1698.40112305,0.066,0.017
2020-12-16,Arsenal,Southampton,1796.85424805,1763.63269043,0.034,0.11900000000000002
2020-12-16,Leeds,Newcastle,1655.55664062,1704.06018066,0.008,0.020999999999999998
2020-12-16,Leicester,Everton,1799.8536377,1733.90563965,0.123,0.095
2020-12-16,Fulham,Brighton,1589.88110352,1672.32214355,0.001,0.003
2020-12-16,Liverpool,Tottenham,1980.26416016,1867.26586914,0.11199999999999999,0.14500000000000002
2020-12-17,Sheffield United,Man United,1632.52331543,1859.64306641,0.0,0.15000000000000002
2020-12-17,Aston Villa,Burnley,1693.89135742,1694.73840332,0.043,0.006
2020-12-19,Crystal Palace,Liverpool,1702.2746582,1972.5045166,0.015000000000000001,0.129
2020-12-19,Southampton,Man City,1772.68969727,1964.96386719,0.10500000000000001,0.12
2020-12-19,Everton,Arsenal,1744.98913574,1785.37438965,0.091,0.03
2020-12-19,Newcastle,Fulham,1693.6451416,1598.62915039,0.012000000000000002,0.0
2020-12-20,Brighton,Sheffield United,1664.5390625,1632.52331543,0.001,0.0
2020-12-20,Tottenham,Leicester,1862.59741211,1799.8536377,0.14300000000000007,0.151
2020-12-20,Man United,Leeds,1863.28820801,1670.36804199,0.131,0.026999999999999996
2020-12-20,West Brom,Aston Villa,1573.51916504,1693.89135742,0.0,0.04700000000000001
2020-12-21,Burnley,Wolves,1706.85131836,1783.2401123,0.004,0.054000000000000006
2020-12-21,Chelsea,West Ham,1862.77978516,1746.16918945,0.13899999999999998,0.103
2020-12-26,Sheffield United,Everton,1630.92272949,1767.34814453,0.0,0.137
2020-12-26,Arsenal,Chelsea,1776.20861816,1870.24853516,0.015000000000000001,0.178
2020-12-26,Man City,Newcastle,1956.57165527,1690.0793457,0.12,0.018
2020-12-26,Aston Villa,Crystal Palace,1703.8215332,1696.8112793,0.06399999999999999,0.009000000000000001
2020-12-26,Leicester,Man United,1785.33105469,1869.20751953,0.14,0.15699999999999992
2020-12-26,Fulham,Southampton,1602.19494629,1768.33215332,0.0,0.082
2020-12-27,Leeds,Burnley,1664.4486084,1716.18078613,0.009,0.004
2020-12-27,West Ham,Brighton,1736.53796387,1661.50598145,0.054000000000000006,0.001
2020-12-27,Liverpool,West Brom,1977.1730957,1581.91149902,0.08799999999999997,0.0
2020-12-27,Wolves,Tottenham,1773.91064453,1862.59741211,0.031999999999999994,0.14900000000000002
2020-12-28,Crystal Palace,Leicester,1696.8112793,1800.66589355,0.008,0.14399999999999996
2020-12-28,Chelsea,Aston Villa,1870.24853516,1715.73571777,0.154,0.11599999999999999
2020-12-29,Southampton,West Ham,1768.33215332,1736.53796387,0.060999999999999985,0.07100000000000001
2020-12-29,Man United,Wolves,1869.20751953,1773.91064453,0.128,0.04000000000000001
2020-12-29,Brighton,Arsenal,1661.50598145,1776.20861816,0.003,0.024
2020-12-29,Burnley,Sheffield United,1716.18078613,1625.36425781,0.0,0.0
2020-12-29,West Brom,Leeds,1571.34814453,1664.4486084,0.0,0.018000000000000002
2020-12-30,Newcastle,Liverpool,1687.26013184,1984.79907227,0.012,0.12899999999999995
2021-01-01,Everton,West Ham,1772.90673828,1733.37329102,0.14,0.067
2021-01-01,Man United,Aston Villa,1868.30187988,1715.73571777,0.123,0.104
2021-01-02,Tottenham,Leeds,1846.27209473,1687.71728516,0.123,0.039
2021-01-02,Crystal Palace,Sheffield United,1687.10571289,1625.36425781,0.004,0.0
2021-01-02,Brighton,Wolves,1664.6706543,1770.046875,0.0,0.018000000000000002
2021-01-02,West Brom,Arsenal,1579.9699707,1789.51184082,0.0,0.03
2021-01-03,Newcastle,Leicester,1693.43273926,1799.36279297,0.009000000000000001,0.134
2021-01-03,Chelsea,Man City,1856.9453125,1960.92919922,0.11800000000000002,0.137
2021-01-04,Southampton,Liverpool,1762.79296875,1970.00476074,0.054,0.14200000000000002
2021-01-12,Wolves,Everton,1768.01257324,1762.93579102,0.013000000000000001,0.13299999999999998
2021-01-12,Sheffield United,Newcastle,1612.2845459,1687.15759277,0.0,0.003
2021-01-12,Burnley,Man United,1713.02502441,1876.74841309,0.003,0.132
2021-01-13,Man City,Brighton,1963.74841309,1660.88330078,0.09299999999999997,0.0
2021-01-13,Tottenham,Fulham,1852.28308105,1605.75,0.11399999999999999,0.0
2021-01-14,Arsenal,Crystal Palace,1802.57470703,1694.91394043,0.032,0.005
2021-01-16,Wolves,West Brom,1768.01257324,1565.12866211,0.006,0.0
2021-01-16,Leeds,Brighton,1681.70629883,1660.88330078,0.014000000000000002,0.0
2021-01-16,West Ham,Burnley,1745.32836914,1708.12573242,0.057999999999999996,0.002
2021-01-16,Fulham,Chelsea,1605.75,1843.68688965,0.001,0.09
2021-01-16,Leicester,Southampton,1805.63793945,1774.9395752,0.14100000000000001,0.08399999999999999
2021-01-17,Man City,Crystal Palace,1972.24780273,1698.79870605,0.10200000000000004,0.003
2021-01-17,Sheffield United,Tottenham,1621.51782227,1852.28308105,0.0,0.128
2021-01-17,Liverpool,Man United,1970.00476074,1876.74841309,0.122,0.169
2021-01-18,Arsenal,Newcastle,1802.57470703,1677.92431641,0.026000000000000002,0.0
2021-01-19,West Ham,West Brom,1745.32836914,1557.88757324,0.06399999999999999,0.0
2021-01-19,Leicester,Chelsea,1805.63793945,1847.18725586,0.14400000000000002,0.138
2021-01-20,Man City,Aston Villa,1973.8737793,1716.90234375,0.10900000000000004,0.062
2021-01-20,Fulham,Man United,1608.94995117,1881.64770508,0.0,0.131
2021-01-21,Liverpool,Burnley,1957.8581543,1701.85339355,0.127,0.0
2021-01-23,Aston Villa,Newcastle,1713.92614746,1670.15527344,0.030000000000000006,0.0
2021-01-26,Newcastle,Leeds,1661.51196289,1672.19189453,0.0,0.002
2021-01-26,Southampton,Arsenal,1765.9362793,1806.4588623,0.037,0.049
2021-01-26,Crystal Palace,West Ham,1698.79870605,1751.60070801,0.001,0.10600000000000001
2021-01-26,West Brom,Man City,1571.47119141,1977.91381836,0.0,0.09800000000000003
2021-01-27,Man United,Sheffield United,1884.65588379,1616.33154297,0.087,0.0
2021-01-27,Everton,Leicester,1772.11779785,1814.64123535,0.13099999999999998,0.16600000000000004
2021-01-27,Burnley,Aston Villa,1716.50854492,1713.92614746,0.001,0.04
2021-01-27,Chelsea,Wolves,1835.80603027,1745.24682617,0.06899999999999999,0.0
2021-01-27,Brighton,Fulham,1668.77160645,1606.11364746,0.0,0.0
2021-01-28,Tottenham,Liverpool,1845.58276367,1954.84985352,0.16499999999999998,0.189
2021-01-30,Everton,Newcastle,1772.11779785,1661.51196289,0.096,0.0
2021-01-30,Crystal Palace,Wolves,1694.75878906,1745.24682617,0.003,0.002
2021-01-30,Man City,Sheffield United,1980.89001465,1631.07202148,0.10799999999999998,0.0
2021-01-30,West Brom,Fulham,1568.20568848,1608.70385742,0.0,0.0
2021-01-30,Arsenal,Man United,1806.4588623,1887.49230957,0.058,0.132
2021-01-30,Southampton,Aston Villa,1765.9362793,1722.56933594,0.03,0.041999999999999996
2021-01-31,West Ham,Liverpool,1762.16247559,1940.19458008,0.129,0.18099999999999994
2021-01-31,Brighton,Tottenham,1666.18139648,1850.76904297,0.0,0.124
2021-01-31,Chelsea,Burnley,1835.80603027,1724.0645752,0.06799999999999999,0.001
2021-01-31,Leicester,Leeds,1825.31921387,1672.19189453,0.14300000000000002,0.011
2021-02-02,Sheffield United,West Brom,1629.71191406,1565.3671875,0.0,0.0
2021-02-02,Wolves,Arsenal,1748.56945801,1818.12878418,0.001,0.063
2021-02-02,Man United,Southampton,1871.97167969,1755.04650879,0.10699999999999998,0.024999999999999998
2021-02-02,Newcastle,Crystal Palace,1669.75671387,1696.49487305,0.0,0.003
2021-02-03,Burnley,Man City,1724.0645752,1983.7286377,0.001,0.09999999999999998
2021-02-03,Fulham,Leicester,1608.26965332,1808.24291992,0.0,0.16400000000000003
2021-02-03,Leeds,Everton,1697.79150391,1772.82104492,0.019,0.108
2021-02-03,Aston Villa,West Ham,1724.78039551,1762.16247559,0.051,0.108
2021-02-03,Liverpool,Brighton,1949.32849121,1666.18139648,0.119,0.0
2021-02-04,Tottenham,Chelsea,1841.63513184,1832.48352051,0.10600000000000001,0.133
2021-02-06,Man United,Everton,1871.97167969,1756.05297852,0.10200000000000009,0.17099999999999999
2021-02-06,Fulham,West Ham,1602.63061523,1756.2232666,0.0,0.151
2021-02-06,Aston Villa,Arsenal,1724.78039551,1808.64489746,0.042,0.035
2021-02-06,Burnley,Brighton,1717.2722168,1677.98449707,0.0,0.0
2021-02-06,Newcastle,Southampton,1669.75671387,1732.07617188,0.0,0.014
2021-02-07,Tottenham,West Brom,1821.4765625,1565.80126953,0.07100000000000001,0.0
2021-02-07,Wolves,Leicester,1749.02099609,1813.88208008,0.0,0.16899999999999998
2021-02-07,Liverpool,Man City,1955.2677002,1985.08862305,0.134,0.124
2021-02-07,Sheffield United,Chelsea,1635.52819824,1839.27575684,0.0,0.152
2021-02-08,Leeds,Crystal Palace,1690.59350586,1704.61767578,0.006,0.005
2021-02-13,Man City,Tottenham,1989.19555664,1821.4765625,0.07899999999999996,0.10799999999999998
2021-02-13,Brighton,Aston Villa,1694.16210938,1713.74157715,0.0,0.055
2021-02-13,Leicester,Liverpool,1813.88208008,1927.53271484,0.21000000000000002,0.242
2021-02-13,Crystal Palace,Burnley,1704.61767578,1713.1652832,0.004,0.0
2021-02-14,Southampton,Wolves,1722.8026123,1750.13171387,0.003,0.0
2021-02-14,West Brom,Man United,1559.98510742,1885.17504883,0.0,0.129
2021-02-14,Arsenal,Leeds,1798.85876465,1690.59350586,0.017,0.014
2021-02-14,Everton,Fulham,1763.25097656,1602.63061523,0.11299999999999999,0.0
2021-02-15,West Ham,Sheffield United,1763.46240234,1631.75354004,0.11500000000000002,0.0
2021-02-15,Chelsea,Newcastle,1847.63122559,1670.9074707,0.16099999999999998,0.0
2021-02-17,Burnley,Fulham,1726.47497559,1624.32580566,0.0,0.0
2021-02-17,Everton,Man City,1749.36474609,2008.04406738,0.08600000000000001,0.05700000000000005
2021-02-19,Wolves,Leeds,1761.7845459,1698.21618652,0.0,0.008
2021-02-20,Fulham,Sheffield United,1635.73010254,1627.68737793,0.0,0.0
2021-02-20,Liverpool,Everton,1928.08911133,1748.94299316,0.16299999999999998,0.1
2021-02-20,Southampton,Chelsea,1718.45446777,1859.91906738,0.001,0.178
2021-02-20,Burnley,West Brom,1726.67016602,1567.5111084,0.0,0.0
2021-02-21,West Ham,Tottenham,1774.83325195,1829.82678223,0.172,0.094
2021-02-21,Aston Villa,Leicester,1727.04650879,1831.00549316,0.056999999999999995,0.17900000000000005
2021-02-21,Arsenal,Man City,1809.58728027,2015.77050781,0.019999999999999997,0.038999999999999924
2021-02-21,Man United,Newcastle,1877.85974121,1673.99377441,0.11399999999999999,0.0
2021-02-22,Brighton,Crystal Palace,1702.24291992,1686.89331055,0.0,0.0
2021-02-23,Leeds,Southampton,1696.70385742,1722.74926758,0.002,0.001
2021-02-27,Leeds,Aston Villa,1714.90881348,1729.49206543,0.005,0.037
2021-02-27,Newcastle,Wolves,1674.38085938,1776.12658691,0.0,0.002
2021-02-27,Man City,West Ham,2031.62780762,1786.4119873,0.03600000000000003,0.21399999999999997
2021-02-27,West Brom,Brighton,1580.91101074,1697.14880371,0.0,0.0
2021-02-28,Crystal Palace,Fulham,1700.46777344,1641.92236328,0.002,0.0
2021-02-28,Leicester,Arsenal,1815.51342773,1814.8092041,0.11199999999999999,0.017
2021-02-28,Tottenham,Burnley,1826.89648438,1724.84448242,0.051000000000000004,0.0
2021-02-28,Chelsea,Man United,1873.87475586,1901.49108887,0.179,0.10099999999999998
2021-02-28,Sheffield United,Liverpool,1623.27856445,1912.77612305,0.0,0.187
2021-03-01,Everton,Southampton,1770.33435059,1710.74829102,0.092,0.0
2021-03-02,Man City,Wolves,2026.13208008,1768.55395508,0.014000000000000012,0.003
2021-03-03,Burnley,Leicester,1724.84448242,1815.51342773,0.0,0.16900000000000004
2021-03-03,Sheffield United,Aston Villa,1623.27856445,1723.99633789,0.0,0.048999999999999995
2021-03-03,Crystal Palace,Man United,1694.9720459,1895.47717285,0.0,0.11199999999999999
2021-03-04,Liverpool,Chelsea,1912.77612305,1868.37902832,0.215,0.23800000000000002
2021-03-04,Fulham,Tottenham,1641.92236328,1821.40075684,0.0,0.07600000000000001
2021-03-04,West Brom,Everton,1575.41516113,1770.33435059,0.0,0.151
2021-03-06,Burnley,Arsenal,1714.8079834,1827.83862305,0.0,0.023
2021-03-06,Sheffield United,Southampton,1629.86962891,1710.74829102,0.0,0.0
2021-03-06,Aston Villa,Wolves,1732.34509277,1768.55395508,0.038,0.0
2021-03-06,Brighton,Leicester,1691.65307617,1803.03857422,0.0,0.18099999999999994
2021-03-07,Tottenham,Crystal Palace,1835.76245117,1697.18359375,0.08700000000000001,0.0
2021-03-07,West Brom,Newcastle,1585.81567383,1670.96203613,0.0,0.0
2021-03-07,Liverpool,Fulham,1916.53820801,1639.96740723,0.11399999999999999,0.0
2021-03-07,Man City,Man United,2028.56567383,1895.58666992,0.006000000000000005,0.125
2021-03-08,Chelsea,Everton,1868.26953125,1780.25878906,0.24199999999999994,0.257
2021-03-08,West Ham,Leeds,1783.97839355,1701.06433105,0.14399999999999996,0.003
2021-03-10,Man City,Southampton,2032.42138672,1705.0333252,0.019000000000000017,0.0
2021-03-12,Newcastle,Aston Villa,1671.65429688,1724.76428223,0.0,0.012999999999999998
2021-03-13,Everton,Burnley,1775.6217041,1721.14709473,0.11400000000000002,0.0
2021-03-13,Fulham,Man City,1657.1418457,2020.75964355,0.0,0.008000000000000007
2021-03-13,Leeds,Chelsea,1696.08984375,1887.828125,0.0,0.21900000000000003
2021-03-13,Crystal Palace,West Brom,1692.45910645,1585.68969727,0.001,0.0
2021-03-14,Leicester,Sheffield United,1809.55773926,1625.75024414,0.136,0.0
2021-03-14,Arsenal,Tottenham,1827.90783691,1845.26269531,0.011,0.132
2021-03-14,Southampton,Brighton,1717.67297363,1681.26708984,0.0,0.0
2021-03-14,Man United,West Ham,1910.47875977,1793.7286377,0.08699999999999997,0.22700000000000004
2021-03-15,Wolves,Liverpool,1770.09228516,1905.01672363,0.0,0.077
2021-03-19,Fulham,Leeds,1661.65917969,1707.96801758,0.0,0.0
2021-03-20,Brighton,Newcastle,1695.17468262,1674.12109375,0.0,0.0
2021-03-21,West Ham,Arsenal,1796.63989258,1851.0604248,0.159,0.028
2021-03-21,Aston Villa,Tottenham,1731.60803223,1850.79406738,0.018,0.09399999999999999
2021-04-03,Chelsea,West Brom,1903.79541016,1588.41333008,0.175,0.0
2021-04-03,Leeds,Sheffield United,1709.88879395,1616.64477539,0.0,0.0
2021-04-03,Leicester,Man City,1818.86047363,2031.76574707,0.09499999999999997,0.0040000000000000036
2021-04-03,Arsenal,Liverpool,1842.52282715,1914.55444336,0.016,0.14
2021-04-04,Man United,Brighton,1922.33935547,1701.61096191,0.03500000000000003,0.0
2021-04-04,Aston Villa,Fulham,1725.88525391,1648.29260254,0.008,0.0
2021-04-04,Newcastle,Tottenham,1661.96191406,1829.94616699,0.0,0.138
2021-04-04,Southampton,Burnley,1706.29516602,1733.34460449,0.0,0.0
2021-04-05,Everton,Crystal Palace,1772.73461914,1699.04614258,0.089,0.001
2021-04-05,Wolves,West Ham,1763.08410645,1791.6361084,0.0,0.198
2021-04-09,Fulham,Wolves,1640.28686523,1755.19335938,0.0,0.0
2021-04-10,Man City,Leeds,2032.1517334,1715.17565918,0.0040000000000000036,0.001
2021-04-10,Liverpool,Aston Villa,1910.77600098,1725.37756348,0.14300000000000002,0.011
2021-04-10,Crystal Palace,Chelsea,1701.90026855,1881.69677734,0.0,0.23199999999999998
2021-04-11,Tottenham,Man United,1826.23962402,1925.31237793,0.09,0.016000000000000014
2021-04-11,Sheffield United,Arsenal,1611.98046875,1829.64489746,0.0,0.003
2021-04-11,Burnley,Newcastle,1725.61877441,1666.29077148,0.0,0.0
2021-04-11,West Ham,Leicester,1800.14941406,1813.61315918,0.258,0.23099999999999998
2021-04-12,West Brom,Southampton,1610.22570801,1714.64343262,0.0,0.0
2021-04-12,Brighton,Everton,1698.96008301,1764.78015137,0.0,0.057999999999999996
2021-04-16,Everton,Tottenham,1762.54431152,1817.02246094,0.05199999999999999,0.063
2021-04-17,Newcastle,West Ham,1675.67468262,1806.78100586,0.0,0.24200000000000005
2021-04-17,Wolves,Sheffield United,1760.35339355,1610.0333252,0.0,0.0
2021-04-18,Arsenal,Fulham,1832.67431641,1639.15686035,0.005,0.0
2021-04-18,Man United,Burnley,1936.6171875,1719.66394043,0.012,0.0
2021-04-19,Leeds,Liverpool,1735.45275879,1909.68078613,0.003,0.28800000000000003
2021-04-20,Chelsea,Brighton,1885.59777832,1704.92529297,0.194,0.0
2021-04-21,Aston Villa,Man City,1726.86450195,2019.04174805,0.002,0.029000000000000026
2021-04-21,Tottenham,Southampton,1822.58850098,1701.94238281,0.042,0.0
2021-04-22,Leicester,West Brom,1810.71105957,1632.22241211,0.18500000000000005,0.0
