Date,HomeTeam,AwayTeam,HomeElo,AwayElo,HI,AI
2019-08-24,Brighton,Southampton,1641.15100098,1665.44628906,0.024,0.013999999999999999
2019-08-24,Man United,Crystal Palace,1855.86328125,1736.31506348,0.08900000000000002,0.05
2019-08-25,Bournemouth,Man City,1701.86572266,2042.09777832,0.036,0.10099999999999998
2019-08-25,Tottenham,Newcastle,1902.89489746,1702.16137695,0.09499999999999997,0.031
2019-08-25,Wolves,Burnley,1741.046875,1694.03613281,0.06,0.039
2019-08-31,Burnley,Liverpool,1701.16247559,2060.29663086,0.03699999999999999,0.09200000000000003
2019-08-31,West Ham,Norwich,1742.69213867,1644.48034668,0.029999999999999992,0.009
2019-08-31,Newcastle,Watford,1719.3449707,1657.0501709,0.03,0.008
2019-08-31,Man City,Brighton,2048.10546875,1630.98071289,0.08199999999999996,0.033
2019-08-31,Leicester,Bournemouth,1755.8079834,1700.01367188,0.07900000000000001,0.041
2019-08-31,Chelsea,Sheffield United,1874.18896484,1632.89685059,0.09899999999999998,0.034999999999999996
2019-08-31,Southampton,Man United,1681.55310059,1846.12646484,0.030000000000000006,0.098
2019-08-31,Crystal Palace,Aston Villa,1751.98828125,1624.78344727,0.035,0.007999999999999998
2019-09-01,Everton,Wolves,1768.16381836,1742.95507812,0.059,0.05500000000000001
2019-09-01,Arsenal,Tottenham,1878.78051758,1891.64770508,0.118,0.10699999999999998
2019-09-14,Tottenham,Crystal Palace,1892.83532715,1753.17590332,0.092,0.068
2019-09-14,Wolves,Chelsea,1742.95507812,1875.37658691,0.06000000000000001,0.11100000000000002
2019-09-14,Sheffield United,Southampton,1641.10388184,1685.62683105,0.024,0.023999999999999997
2019-09-14,Norwich,Man City,1639.78759766,2049.29321289,0.002,0.08399999999999999
2019-09-14,Brighton,Burnley,1630.68847656,1697.64562988,0.014000000000000002,0.038
2019-09-14,Liverpool,Newcastle,2061.48413086,1717.11645508,0.07999999999999996,0.038000000000000006
2019-09-14,Man United,Leicester,1847.31396484,1756.99560547,0.09599999999999997,0.11100000000000004
2019-09-15,Bournemouth,Everton,1692.85388184,1768.16381836,0.013999999999999999,0.06999999999999999
2019-09-15,Watford,Arsenal,1661.65380859,1879.96801758,0.008,0.123
2019-09-16,Aston Villa,West Ham,1622.25561523,1748.57263184,0.006999999999999999,0.047999999999999994
2019-09-20,Southampton,Bournemouth,1685.87329102,1696.59606934,0.034999999999999996,0.031000000000000003
2019-09-21,Man City,Watford,2033.28430176,1657.59729004,0.07899999999999996,0.013000000000000001
2019-09-21,Everton,Sheffield United,1753.85375977,1624.36047363,0.055999999999999994,0.022000000000000002
2019-09-21,Newcastle,Brighton,1707.50024414,1622.60632324,0.016,0.014000000000000002
2019-09-21,Leicester,Tottenham,1751.22058105,1890.51489258,0.09400000000000003,0.11300000000000004
2019-09-21,Burnley,Norwich,1689.23095703,1647.21057129,0.018999999999999996,0.011000000000000001
2019-09-22,Crystal Palace,Wolves,1741.51342773,1705.54748535,0.067,0.041999999999999996
2019-09-22,West Ham,Man United,1738.71398926,1840.86572266,0.048,0.11599999999999999
2019-09-22,Arsenal,Aston Villa,1866.1541748,1616.08642578,0.09499999999999997,0.009
2019-09-22,Chelsea,Liverpool,1858.95751953,2040.98535156,0.126,0.09799999999999998
2019-09-28,Wolves,Watford,1705.54748535,1655.25231934,0.04000000000000001,0.008
2019-09-28,Sheffield United,Liverpool,1642.6105957,2041.2199707,0.03,0.09799999999999998
2019-09-28,Aston Villa,Burnley,1614.28503418,1697.10217285,0.01,0.032
2019-09-28,Bournemouth,West Ham,1709.87976074,1751.78112793,0.036,0.067
2019-09-28,Chelsea,Brighton,1859.19213867,1626.79516602,0.09299999999999997,0.019000000000000003
2019-09-28,Crystal Palace,Norwich,1741.7479248,1639.80847168,0.044000000000000004,0.008
2019-09-28,Tottenham,Southampton,1890.74951172,1673.05871582,0.08199999999999999,0.035
2019-09-28,Everton,Man City,1736.07287598,2033.51879883,0.039,0.09399999999999997
2019-09-29,Leicester,Newcastle,1751.4552002,1703.54602051,0.11499999999999999,0.021
2019-09-30,Man United,Arsenal,1829.16418457,1878.61181641,0.10200000000000004,0.15999999999999998
2019-10-05,Brighton,Tottenham,1620.28430176,1860.71398926,0.005999999999999999,0.12399999999999997
2019-10-05,Burnley,Everton,1693.10559082,1728.8572998,0.022000000000000002,0.031
2019-10-05,Liverpool,Leicester,2046.17553711,1770.16052246,0.08299999999999996,0.15000000000000002
2019-10-05,Norwich,Aston Villa,1630.49499512,1611.65588379,0.005999999999999999,0.007
2019-10-05,Watford,Sheffield United,1644.47155762,1639.50512695,0.005999999999999999,0.019
2019-10-05,West Ham,Crystal Palace,1748.96081543,1741.78015137,0.047,0.06500000000000002
2019-10-06,Arsenal,Bournemouth,1877.30065918,1706.07446289,0.13299999999999995,0.044000000000000004
2019-10-06,Man City,Wolves,2038.13342285,1712.35827637,0.07600000000000007,0.066
2019-10-06,Southampton,Chelsea,1669.04675293,1861.44934082,0.018999999999999996,0.129
2019-10-06,Newcastle,Man United,1690.15319824,1825.65112305,0.017,0.10999999999999999
2019-10-19,Crystal Palace,Man City,1753.17407227,2039.91918945,0.07600000000000001,0.09599999999999997
2019-10-19,Wolves,Southampton,1719.90148926,1669.04675293,0.072,0.01
2019-10-19,Tottenham,Watford,1862.49963379,1646.25720215,0.07800000000000001,0.003
2019-10-19,Leicester,Burnley,1771.94616699,1702.32043457,0.11499999999999999,0.05299999999999999
2019-10-19,Everton,West Ham,1723.21374512,1750.74645996,0.018000000000000002,0.04599999999999999
2019-10-19,Bournemouth,Norwich,1707.86010742,1632.28063965,0.021,0.004
2019-10-19,Aston Villa,Brighton,1633.25549316,1643.91918945,0.005999999999999999,0.012000000000000002
2019-10-19,Chelsea,Newcastle,1861.44934082,1700.28808594,0.10700000000000004,0.026000000000000002
2019-10-20,Man United,Liverpool,1824.25561523,2047.96130371,0.06599999999999999,0.1060000000000001
2019-10-21,Sheffield United,Arsenal,1641.37866211,1882.16320801,0.019999999999999997,0.15399999999999997
2019-10-25,Southampton,Leicester,1671.75817871,1782.41320801,0.015000000000000001,0.14700000000000002
2019-10-26,West Ham,Sheffield United,1738.62304688,1662.80358887,0.015999999999999997,0.020999999999999998
2019-10-26,Watford,Bournemouth,1659.81762695,1708.16418457,0.001,0.020000000000000004
2019-10-26,Burnley,Chelsea,1704.55456543,1890.31225586,0.030000000000000002,0.13099999999999995
2019-10-26,Man City,Aston Villa,2032.36706543,1647.24658203,0.07599999999999996,0.008000000000000002
2019-10-26,Brighton,Everton,1644.3145752,1740.11523438,0.003999999999999999,0.026999999999999996
2019-10-27,Newcastle,Wolves,1706.39758301,1745.5390625,0.012,0.045
2019-10-27,Arsenal,Crystal Palace,1879.79699707,1757.5534668,0.119,0.074
2019-10-27,Liverpool,Tottenham,2054.86645508,1848.60949707,0.08399999999999996,0.1
2019-10-27,Norwich,Man United,1625.76293945,1825.85021973,0.0,0.065
2019-11-02,Watford,Chelsea,1659.40600586,1892.25524902,0.002,0.15100000000000002
2019-11-02,West Ham,Newcastle,1736.68347168,1705.73608398,0.012,0.015000000000000003
2019-11-02,Man City,Southampton,2034.31018066,1652.9095459,0.05900000000000005,0.012
2019-11-02,Sheffield United,Burnley,1666.6862793,1699.38806152,0.015999999999999993,0.02
2019-11-02,Aston Villa,Liverpool,1649.1895752,2056.80932617,0.006999999999999999,0.10399999999999998
2019-11-02,Arsenal,Wolves,1877.68005371,1750.67626953,0.11100000000000002,0.04899999999999999
2019-11-02,Bournemouth,Man United,1710.10717773,1830.49499512,0.016,0.086
2019-11-02,Brighton,Norwich,1655.20654297,1619.15966797,0.005000000000000001,0.0
2019-11-03,Crystal Palace,Leicester,1762.5736084,1805.14794922,0.07799999999999999,0.172
2019-11-03,Everton,Tottenham,1733.109375,1850.55249023,0.012,0.07400000000000001
2019-11-08,Norwich,Watford,1610.30541992,1654.40905762,0.0,0.001
2019-11-09,Leicester,Arsenal,1816.11169434,1864.92468262,0.14,0.137
2019-11-09,Chelsea,Crystal Palace,1899.43005371,1750.32189941,0.11499999999999999,0.056
2019-11-09,Burnley,West Ham,1685.76159668,1725.81066895,0.008,0.018
2019-11-09,Newcastle,Bournemouth,1715.32092285,1719.01989746,0.024,0.021000000000000005
2019-11-09,Southampton,Everton,1650.95324707,1733.4206543,0.004,0.010000000000000002
2019-11-09,Tottenham,Sheffield United,1856.90600586,1678.0970459,0.05,0.028999999999999998
2019-11-10,Wolves,Aston Villa,1754.60388184,1646.01953125,0.022999999999999993,0.003
2019-11-10,Liverpool,Man City,2060.09863281,2029.5546875,0.1529999999999999,0.12400000000000001
2019-11-10,Man United,Brighton,1826.38171387,1662.77282715,0.05,0.016
2019-11-23,West Ham,Tottenham,1725.81066895,1857.83361816,0.008,0.047
2019-11-23,Arsenal,Southampton,1865.85241699,1644.41088867,0.04799999999999999,0.0
2019-11-23,Bournemouth,Wolves,1719.94750977,1756.56213379,0.009000000000000001,0.03899999999999999
2019-11-23,Brighton,Leicester,1662.77282715,1817.03942871,0.011999999999999999,0.138
2019-11-23,Crystal Palace,Liverpool,1745.69934082,2061.02612305,0.019999999999999997,0.09499999999999997
2019-11-23,Everton,Norwich,1741.8182373,1599.4543457,0.013,0.0
2019-11-23,Watford,Burnley,1667.11560059,1699.41247559,0.001,0.007999999999999998
2019-11-23,Man City,Chelsea,2030.48242188,1900.35766602,0.05700000000000005,0.122
2019-11-24,Sheffield United,Man United,1685.03564453,1833.66223145,0.026999999999999996,0.068
2019-11-25,Aston Villa,Newcastle,1642.02038574,1722.81591797,0.003,0.018
2019-11-30,Burnley,Crystal Palace,1701.82678223,1739.37976074,0.016,0.019000000000000003
2019-11-30,Southampton,Watford,1647.25939941,1648.13024902,0.001,0.0
2019-11-30,Tottenham,Bournemouth,1858.0793457,1701.22497559,0.048,0.011
2019-11-30,Newcastle,Man City,1706.87548828,2015.2355957,0.021,0.061
2019-11-30,Chelsea,West Ham,1896.51696777,1703.31567383,0.09799999999999998,0.006
2019-11-30,Liverpool,Brighton,2060.03881836,1647.00390625,0.07100000000000006,0.006999999999999999
2019-12-01,Norwich,Arsenal,1604.76806641,1844.82470703,0.001,0.054000000000000006
2019-12-01,Wolves,Sheffield United,1765.22229004,1683.77746582,0.054000000000000006,0.018999999999999996
2019-12-01,Leicester,Everton,1831.60339355,1710.85656738,0.08899999999999997,0.015000000000000001
2019-12-01,Man United,Aston Villa,1827.42626953,1641.38977051,0.047,0.005
2019-12-03,Crystal Palace,Bournemouth,1730.30285645,1689.08081055,0.024,0.003
2019-12-03,Burnley,Man City,1689.26367188,2006.15869141,0.019000000000000003,0.06700000000000006
2019-12-04,Wolves,West Ham,1750.05163574,1707.98510742,0.045,0.009999999999999998
2019-12-04,Liverpool,Everton,2050.96191406,1710.85656738,0.06300000000000006,0.005
2019-12-04,Southampton,Norwich,1644.6451416,1604.76806641,0.003,0.001
2019-12-04,Chelsea,Aston Villa,1887.44018555,1647.06738281,0.121,0.008
2019-12-04,Leicester,Watford,1822.52648926,1632.59069824,0.06700000000000006,0.0
2019-12-04,Man United,Tottenham,1803.59814453,1852.06982422,0.048999999999999995,0.07100000000000001
2019-12-05,Sheffield United,Newcastle,1674.70056152,1703.88330078,0.016,0.005999999999999998
2019-12-05,Arsenal,Brighton,1823.32739258,1637.16784668,0.03899999999999999,0.004
2019-12-07,Everton,Chelsea,1704.92724609,1875.87243652,0.006,0.17699999999999994
2019-12-07,Bournemouth,Liverpool,1689.08081055,2051.72119141,0.0,0.05500000000000005
2019-12-07,Tottenham,Burnley,1852.06982422,1689.26367188,0.05,0.009
2019-12-07,Watford,Crystal Palace,1632.59069824,1742.86584473,0.0,0.03799999999999999
2019-12-07,Man City,Man United,2000.07397461,1805.85083008,0.04599999999999993,0.08499999999999999
2019-12-08,Brighton,Wolves,1650.84753418,1757.78039551,0.006,0.06499999999999999
2019-12-08,Norwich,Sheffield United,1609.0012207,1665.66320801,0.001,0.012
2019-12-08,Newcastle,Southampton,1716.76538086,1650.11987305,0.013999999999999999,0.002
2019-12-08,Aston Villa,Leicester,1644.88891602,1826.49633789,0.003,0.07600000000000007
2019-12-09,West Ham,Arsenal,1700.25622559,1805.41467285,0.003,0.026999999999999996
2019-12-14,Liverpool,Watford,2063.68017578,1632.50524902,0.04599999999999993,0.0
2019-12-14,Burnley,Newcastle,1681.72888184,1723.66381836,0.006,0.024
2019-12-14,Chelsea,Bournemouth,1864.81530762,1684.74768066,0.13799999999999996,0.0
2019-12-14,Leicester,Norwich,1840.60668945,1599.66149902,0.038999999999999924,0.0
2019-12-14,Sheffield United,Aston Villa,1677.64453125,1638.32885742,0.016999999999999998,0.0
2019-12-14,Southampton,West Ham,1647.09753418,1694.65771484,0.001,0.005
2019-12-15,Wolves,Tottenham,1758.46276855,1846.97302246,0.076,0.093
2019-12-15,Arsenal,Man City,1815.04003906,1997.90991211,0.053,0.08799999999999997
2019-12-15,Man United,Everton,1821.76318359,1724.22399902,0.08600000000000002,0.008
2019-12-16,Crystal Palace,Brighton,1750.45532227,1656.16137695,0.030999999999999996,0.006
2019-12-21,Everton,Arsenal,1724.22399902,1815.04003906,0.003999999999999999,0.028999999999999998
2019-12-21,Aston Villa,Southampton,1632.5670166,1640.89074707,0.0,0.0
2019-12-21,Bournemouth,Burnley,1698.25817871,1689.36816406,0.0,0.013999999999999999
2019-12-21,Brighton,Sheffield United,1660.27185059,1685.52648926,0.003,0.035
2019-12-21,Newcastle,Crystal Palace,1718.14465332,1750.45532227,0.023,0.022
2019-12-21,Norwich,Wolves,1606.7121582,1757.91967773,0.0,0.058
2019-12-21,Man City,Leicester,2000.02990723,1835.67602539,0.04399999999999993,0.06799999999999995
2019-12-22,Tottenham,Chelsea,1849.09313965,1853.42504883,0.151,0.18
2019-12-22,Watford,Man United,1633.67041016,1825.83520508,0.0,0.108
2019-12-26,Man United,Newcastle,1825.83520508,1718.14465332,0.07600000000000001,0.041999999999999996
2019-12-26,Sheffield United,Watford,1694.46057129,1633.67041016,0.043000000000000003,0.0
2019-12-26,Everton,Burnley,1728.64599609,1698.97851562,0.002,0.022
2019-12-26,Crystal Palace,West Ham,1746.34484863,1702.98449707,0.016,0.004
2019-12-26,Tottenham,Brighton,1856.41003418,1651.33776855,0.066,0.001
2019-12-26,Bournemouth,Arsenal,1688.64782715,1806.84753418,0.0,0.027
2019-12-26,Aston Villa,Norwich,1632.5670166,1606.7121582,0.0,0.0
2019-12-26,Leicester,Liverpool,1835.67602539,2065.80029297,0.05699999999999994,0.039999999999999925
2019-12-26,Chelsea,Southampton,1853.42504883,1640.89074707,0.128,0.0
2019-12-27,Wolves,Man City,1763.42541504,2008.22253418,0.06999999999999999,0.03300000000000003
2019-12-28,West Ham,Leicester,1702.98449707,1831.53344727,0.001,0.09400000000000008
2019-12-28,Burnley,Man United,1698.97851562,1809.38085938,0.009,0.10099999999999999
2019-12-28,Norwich,Tottenham,1601.2064209,1843.15283203,0.0,0.118
2019-12-28,Brighton,Bournemouth,1651.33776855,1688.64782715,0.0,0.0
2019-12-28,Southampton,Crystal Palace,1654.03405762,1738.99035645,0.005,0.027999999999999997
2019-12-28,Newcastle,Everton,1725.49914551,1729.23730469,0.025,0.006
2019-12-28,Watford,Aston Villa,1650.12487793,1619.42358398,0.0,0.0
2019-12-29,Arsenal,Chelsea,1806.25622559,1866.68225098,0.025,0.182
2019-12-29,Liverpool,Wolves,2066.75512695,1763.42541504,0.016000000000000014,0.087
2019-12-29,Man City,Sheffield United,2012.3651123,1691.62390137,0.05699999999999994,0.05
2020-01-01,Arsenal,Man United,1804.5291748,1817.64294434,0.012000000000000002,0.133
2020-01-01,West Ham,Bournemouth,1691.03125,1690.37475586,0.0,0.0
2020-01-01,Norwich,Crystal Palace,1595.27258301,1744.68225098,0.0,0.018000000000000002
2020-01-01,Man City,Everton,1999.57836914,1735.05212402,0.030000000000000027,0.012
2020-01-01,Southampton,Tottenham,1674.03710938,1845.86376953,0.001,0.094
2020-01-01,Newcastle,Leicester,1717.23693848,1823.93688965,0.011000000000000001,0.08199999999999996
2020-01-01,Burnley,Aston Villa,1693.16357422,1625.35754395,0.006,0.0
2020-01-01,Brighton,Chelsea,1659.32214355,1846.67919922,0.0,0.17999999999999994
2020-01-01,Watford,Wolves,1652.96154785,1776.21203613,0.0,0.074
2020-01-02,Liverpool,Sheffield United,2074.3515625,1691.62390137,0.014000000000000012,0.03900000000000001
2020-01-10,Sheffield United,West Ham,1689.63024902,1691.03125,0.020999999999999998,0.002
2020-01-11,Man United,Norwich,1826.82861328,1600.27038574,0.07999999999999999,0.0
2020-01-11,Tottenham,Liverpool,1840.8659668,2075.85131836,0.053000000000000005,0.010000000000000009
2020-01-11,Leicester,Southampton,1830.19836426,1685.04577637,0.026000000000000023,0.004
2020-01-11,Wolves,Newcastle,1765.18786621,1696.81872559,0.049,0.005
2020-01-11,Chelsea,Burnley,1855.0423584,1672.70043945,0.131,0.006
2020-01-11,Crystal Palace,Arsenal,1741.9309082,1806.4329834,0.016,0.023
2020-01-11,Everton,Brighton,1742.39196777,1663.10144043,0.004999999999999999,0.0
2020-01-12,Bournemouth,Watford,1667.32641602,1672.50598145,0.0,0.0
2020-01-12,Aston Villa,Man City,1626.61523438,2001.57202148,0.0,0.014000000000000012
2020-01-18,Newcastle,Chelsea,1700.28564453,1851.26318359,0.005,0.18799999999999994
2020-01-18,Southampton,Wolves,1698.03857422,1765.18786621,0.009999999999999998,0.051
2020-01-18,Norwich,Bournemouth,1597.93200684,1667.32641602,0.0,0.0
2020-01-18,West Ham,Everton,1696.43371582,1747.21459961,0.0,0.012
2020-01-18,Brighton,Aston Villa,1658.27880859,1626.61523438,0.0,0.0
2020-01-18,Arsenal,Sheffield United,1806.4329834,1695.27478027,0.017,0.028
2020-01-18,Watford,Tottenham,1688.63903809,1830.16821289,0.0,0.04700000000000001
2020-01-18,Man City,Crystal Palace,2003.45373535,1741.9309082,0.011000000000000001,0.011000000000000001
2020-01-19,Burnley,Leicester,1667.64929199,1828.40234375,0.003,0.06999999999999995
2020-01-19,Liverpool,Man United,2077.15722656,1821.34057617,0.008000000000000007,0.15699999999999997
2020-01-21,Aston Villa,Watford,1625.25854492,1688.63903809,0.0,0.0
2020-01-21,Bournemouth,Brighton,1643.27380371,1655.77294922,0.0,0.0
2020-01-21,Crystal Palace,Southampton,1742.13842773,1698.03857422,0.009999999999999998,0.008
2020-01-21,Everton,Newcastle,1747.21459961,1700.28564453,0.013000000000000001,0.011
2020-01-21,Sheffield United,Man City,1699.68200684,2007.31616211,0.047,0.007000000000000006
2020-01-21,Chelsea,Arsenal,1856.31433105,1801.8182373,0.14300000000000002,0.021
2020-01-22,Tottenham,Norwich,1824.20874023,1597.93200684,0.044000000000000004,0.0
2020-01-22,Leicester,West Ham,1828.40234375,1696.35742188,0.050999999999999934,0.0
2020-01-22,Man United,Burnley,1821.34057617,1667.64929199,0.092,0.007
2020-01-23,Wolves,Liverpool,1769.41809082,2080.73095703,0.099,0.007000000000000006
2020-01-29,West Ham,Liverpool,1689.6151123,2083.47436523,0.0,0.0050000000000000044
2020-02-01,Leicester,Chelsea,1824.4375,1845.62475586,0.03300000000000003,0.21200000000000002
2020-02-01,Bournemouth,Aston Villa,1653.1048584,1633.54638672,0.0,0.0
2020-02-01,Crystal Palace,Sheffield United,1749.38342285,1696.93310547,0.008,0.032
2020-02-01,Liverpool,Southampton,2086.02832031,1706.00280762,0.0020000000000000018,0.013000000000000001
2020-02-01,Newcastle,Norwich,1710.97521973,1603.51818848,0.005,0.0
2020-02-01,Watford,Everton,1682.73706055,1744.71948242,0.0,0.011
2020-02-01,West Ham,Brighton,1689.6151123,1645.94189453,0.0,0.0
2020-02-01,Man United,Wolves,1818.5970459,1766.86425781,0.087,0.09299999999999999
2020-02-02,Burnley,Arsenal,1696.46069336,1804.58984375,0.012,0.015000000000000001
2020-02-02,Tottenham,Man City,1826.54199219,2000.07128906,0.079,0.0020000000000000018
2020-02-08,Brighton,Watford,1645.94189453,1674.95153809,0.0,0.0
2020-02-08,Everton,Crystal Palace,1744.71948242,1723.13879395,0.021000000000000005,0.004
2020-02-09,Sheffield United,Bournemouth,1707.51635742,1653.1048584,0.046000000000000006,0.0
2020-02-14,Wolves,Leicester,1766.86425781,1823.3963623,0.07500000000000001,0.03700000000000003
2020-02-15,Southampton,Burnley,1704.12854004,1698.06872559,0.003,0.006999999999999999
2020-02-15,Norwich,Liverpool,1607.93395996,2088.26196289,0.0,0.0010000000000000009
2020-02-16,Aston Villa,Tottenham,1627.54907227,1842.43591309,0.0,0.117
2020-02-16,Arsenal,Newcastle,1802.98193359,1709.13098145,0.007,0.002
2020-02-17,Chelsea,Man United,1843.89428711,1798.00317383,0.18099999999999994,0.10699999999999998
2020-02-19,Man City,West Ham,1986.92626953,1684.68237305,0.0020000000000000018,0.0
2020-02-22,Leicester,Man City,1818.16186523,1983.98693848,0.028000000000000025,0.0020000000000000018
2020-02-22,Southampton,Aston Villa,1689.47509766,1618.47875977,0.001,0.0
2020-02-22,Sheffield United,Brighton,1707.94885254,1642.77258301,0.06899999999999999,0.0
2020-02-22,Burnley,Bournemouth,1702.4564209,1648.40393066,0.008,0.0
2020-02-22,Chelsea,Tottenham,1823.96826172,1832.34863281,0.22499999999999998,0.215
2020-02-22,Crystal Palace,Newcastle,1709.53039551,1700.24511719,0.0,0.002
2020-02-23,Man United,Watford,1807.66345215,1676.29992676,0.085,0.0
2020-02-23,Wolves,Norwich,1781.91577148,1601.89929199,0.043000000000000003,0.0
2020-02-23,Arsenal,Everton,1807.34765625,1755.84765625,0.011999999999999999,0.027999999999999997
2020-02-24,Liverpool,West Ham,2078.48706055,1683.10168457,0.0010000000000000009,0.0
2020-02-28,Norwich,Leicester,1601.21459961,1817.98852539,0.0,0.09399999999999997
2020-02-29,West Ham,Southampton,1679.60266113,1701.51696777,0.0,0.004
2020-02-29,Brighton,Crystal Palace,1650.50720215,1720.90808105,0.0,0.0
2020-02-29,Bournemouth,Chelsea,1643.43908691,1826.37121582,0.0,0.19899999999999995
2020-02-29,Newcastle,Burnley,1692.50292969,1716.80236816,0.001,0.026
2020-02-29,Watford,Liverpool,1668.6427002,2084.0324707,0.0,0.0
2020-03-01,Everton,Man United,1755.13439941,1820.07104492,0.014,0.156
2020-03-01,Tottenham,Wolves,1830.03161621,1786.23596191,0.11800000000000001,0.09599999999999999
2020-03-07,Southampton,Newcastle,1699.92797852,1690.91394043,0.001,0.0
2020-03-07,Sheffield United,Norwich,1708.00634766,1611.60131836,0.05500000000000001,0.0
2020-03-07,Wolves,Brighton,1783.18969727,1641.30871582,0.09999999999999998,0.0
2020-03-07,Arsenal,West Ham,1804.78137207,1679.60266113,0.031,0.0
2020-03-07,Liverpool,Bournemouth,2082.44335938,1645.48535156,0.0,0.0
2020-03-07,Crystal Palace,Watford,1726.92858887,1694.97033691,0.003,0.0
2020-03-07,Burnley,Tottenham,1715.96838379,1828.44250488,0.013,0.084
2020-03-08,Man United,Man City,1831.31542969,1999.46948242,0.131,0.0010000000000000009
2020-03-08,Chelsea,Everton,1821.14697266,1753.54528809,0.17499999999999993,0.013999999999999999
2020-03-09,Leicester,Aston Villa,1804.42370605,1614.22900391,0.134,0.0
2020-06-17,Aston Villa,Sheffield United,1602.37646484,1706.29711914,0.0,0.061
2020-06-17,Man City,Arsenal,1971.46057129,1802.5333252,0.0010000000000000009,0.043
2020-06-19,Norwich,Southampton,1600.69494629,1674.08850098,0.0,0.0
2020-06-19,Tottenham,Man United,1798.41308594,1851.97485352,0.056999999999999995,0.20400000000000001
2020-06-20,Watford,Leicester,1682.66589355,1803.66064453,0.0,0.10499999999999998
2020-06-20,Brighton,Arsenal,1640.24560547,1802.5333252,0.0,0.02
2020-06-20,West Ham,Wolves,1679.32177734,1777.8614502,0.0,0.08900000000000001
2020-06-20,Bournemouth,Crystal Palace,1638.36486816,1726.61730957,0.0,0.005
2020-06-21,Everton,Liverpool,1737.55810547,2022.10107422,0.001,0.0
2020-06-21,Aston Villa,Chelsea,1602.37646484,1825.25744629,0.0,0.262
2020-06-21,Newcastle,Sheffield United,1693.29589844,1704.81323242,0.0,0.05499999999999999
2020-06-22,Man City,Burnley,1975.79089355,1706.81518555,0.0,0.002
2020-06-23,Leicester,Brighton,1803.66064453,1640.24560547,0.09199999999999997,0.0
2020-06-23,Tottenham,West Ham,1798.44421387,1669.8927002,0.022,0.0
2020-06-24,Man United,Sheffield United,1851.97485352,1704.81323242,0.13,0.027000000000000003
2020-06-24,Newcastle,Aston Villa,1693.29589844,1603.86035156,0.0,0.0
2020-06-24,Norwich,Everton,1600.69494629,1743.5958252,0.0,0.0
2020-06-24,Wolves,Bournemouth,1784.2911377,1638.36486816,0.103,0.0
2020-06-24,Liverpool,Crystal Palace,2026.43139648,1736.71936035,0.0,0.009999999999999998
2020-06-25,Chelsea,Man City,1825.25744629,1980.99365234,0.17800000000000005,0.0
2020-06-25,Southampton,Arsenal,1686.86682129,1797.33056641,0.0,0.003
2020-06-25,Burnley,Watford,1711.14550781,1682.66589355,0.0,0.0
2020-06-27,Aston Villa,Wolves,1604.17993164,1793.72021484,0.0,0.12399999999999999
2020-06-28,Watford,Southampton,1684.63903809,1686.86682129,0.0,0.0
2020-06-29,Crystal Palace,Burnley,1733.14013672,1713.18737793,0.002,0.0
