Date,HomeTeam,AwayTeam,HomeElo,AwayElo,HI,AI
2021-08-13,Brentford,Arsenal,1671.97888184,1867.61193848,0.041,0.118
2021-08-14,Man United,Leeds,1929.88305664,1784.67871094,0.11299999999999999,0.040999999999999995
2021-08-14,Burnley,Brighton,1709.37329102,1720.88342285,0.033999999999999996,0.054
2021-08-14,Chelsea,Crystal Palace,1912.23327637,1693.30944824,0.10999999999999993,0.06199999999999999
2021-08-14,Everton,Southampton,1772.13122559,1700.75109863,0.05399999999999999,0.03699999999999999
2021-08-14,Leicester,Wolves,1801.89501953,1738.54443359,0.059,0.05900000000000001
2021-08-14,Watford,Aston Villa,1673.33557129,1747.11230469,0.019,0.04500000000000001
2021-08-14,Norwich,Liverpool,1655.1998291,1941.13513184,0.012,0.10599999999999998
2021-08-15,Newcastle,West Ham,1724.89587402,1810.99633789,0.031,0.07800000000000001
2021-08-15,Tottenham,Man City,1832.68762207,2023.73681641,0.09100000000000003,0.134
2021-08-21,Brighton,Watford,1729.43432617,1682.81848145,0.03900000000000001,0.023000000000000003
2021-08-21,Man City,Norwich,2000.86547852,1649.83251953,0.08999999999999997,0.004999999999999999
2021-08-21,Leeds,Everton,1775.5324707,1779.234375,0.02600000000000001,0.06899999999999999
2021-08-21,Aston Villa,Newcastle,1736.67785645,1715.8371582,0.040999999999999995,0.015
2021-08-21,Liverpool,Burnley,1944.61352539,1700.8223877,0.07800000000000001,0.028999999999999998
2021-08-21,Crystal Palace,Brentford,1688.60913086,1689.42480469,0.027999999999999997,0.031000000000000007
2021-08-22,Southampton,Man United,1691.75891113,1934.08056641,0.038000000000000006,0.11399999999999999
2021-08-22,Wolves,Tottenham,1731.72937012,1839.69018555,0.030000000000000006,0.10600000000000001
2021-08-22,Arsenal,Chelsea,1848.27709961,1927.90222168,0.09300000000000003,0.11699999999999999
2021-08-23,West Ham,Leicester,1819.10351562,1806.80700684,0.06900000000000003,0.09
2021-08-28,West Ham,Crystal Palace,1831.26452637,1687.11584473,0.08100000000000002,0.026999999999999996
2021-08-28,Liverpool,Chelsea,1947.29626465,1936.3112793,0.10799999999999998,0.10799999999999998
2021-08-28,Norwich,Leicester,1647.95153809,1794.64611816,0.005,0.05399999999999999
2021-08-28,Aston Villa,Brentford,1746.45544434,1689.01513672,0.037000000000000005,0.029
2021-08-28,Brighton,Everton,1737.71691895,1778.74182129,0.06899999999999999,0.06
2021-08-28,Man City,Arsenal,2003.06005859,1838.91650391,0.10000000000000009,0.07399999999999998
2021-08-28,Newcastle,Southampton,1705.10803223,1697.37573242,0.012999999999999998,0.023000000000000003
2021-08-29,Burnley,Leeds,1697.50183105,1774.12207031,0.011000000000000003,0.026
2021-08-29,Tottenham,Watford,1850.74133301,1672.63305664,0.09299999999999997,0.012
