Date,HomeTeam,AwayTeam,HomeElo,AwayElo,HI,AI
2017-12-17,West Brom,Man United,1634.23852539,1912.18713379,0.0,0.077
2017-12-17,Bournemouth,Liverpool,1651.03051758,1870.26391602,0.0,0.18
2017-12-18,Everton,Swansea,1700.44689941,1623.84350586,0.003,0.0
2017-12-22,Arsenal,Liverpool,1842.8762207,1870.26391602,0.159,0.218
2017-12-23,Stoke,West Brom,1636.61779785,1630.95983887,0.0,0.0
2017-12-23,Southampton,Huddersfield,1668.39318848,1535.49133301,0.0,0.0
2017-12-23,Swansea,Crystal Palace,1619.4161377,1645.91503906,0.0,0.0
2017-12-23,Man City,Bournemouth,1975.2253418,1642.90539551,0.0339999999999999,0.0
2017-12-23,West Ham,Newcastle,1657.47595215,1607.63623047,0.0,0.0
2017-12-23,Everton,Chelsea,1700.44689941,1916.81176758,0.007,0.0899999999999999
2017-12-23,Brighton,Watford,1606.984375,1635.17492676,0.0,0.0
2017-12-23,Leicester,Man United,1757.47668457,1914.02819824,0.013,0.0589999999999999
2017-12-23,Burnley,Tottenham,1699.97851562,1913.42431641,0.102,0.1569999999999999
2017-12-26,Bournemouth,West Ham,1642.90539551,1657.47595215,0.0,0.0
2017-12-26,Chelsea,Brighton,1916.81176758,1606.984375,0.09,0.0
2017-12-26,Huddersfield,Stoke,1557.08764648,1636.61779785,0.0,0.0
2017-12-26,Liverpool,Swansea,1878.38903809,1612.73925781,0.126,0.0
2017-12-26,Man United,Burnley,1917.30688477,1699.97851562,0.069,0.0469999999999999
2017-12-26,Tottenham,Southampton,1904.73693848,1668.39318848,0.124,0.0
2017-12-26,Watford,Leicester,1635.17492676,1735.61108398,0.0,0.0119999999999999
2017-12-26,West Brom,Everton,1630.95983887,1707.1237793,0.0,0.002
2017-12-27,Newcastle,Man City,1605.55273438,1983.91271973,0.0,0.035
2017-12-28,Crystal Palace,Arsenal,1646.66369629,1844.9597168,0.0,0.103
2017-12-30,Bournemouth,Everton,1640.65197754,1711.20239258,0.0,0.004
2017-12-30,Chelsea,Stoke,1912.7331543,1645.07714844,0.083,0.0
2017-12-30,Huddersfield,Burnley,1561.63659668,1691.96289062,0.0,0.031
2017-12-30,Liverpool,Leicester,1879.15136719,1738.99682617,0.1469999999999999,0.004
2017-12-30,Man United,Southampton,1913.92126465,1663.84436035,0.0959999999999999,0.0
2017-12-30,Newcastle,Brighton,1616.63769531,1614.13586426,0.0,0.0
