Date,HomeTeam,AwayTeam,HomeElo,AwayElo,HI,AI
2023-08-11,Burnley,Man City,1726.4185791,2072.39916992,0.019000000000000003,0.123
2023-08-12,Arsenal,Nott'm Forest,1918.23400879,1672.83789062,0.10899999999999999,0.018000000000000002
2023-08-12,Bournemouth,West Ham,1660.65661621,1778.32861328,0.023,0.061
2023-08-12,Brighton,Luton,1827.05004883,1606.53967285,0.05499999999999999,0.008
2023-08-12,Everton,Fulham,1707.10571289,1735.50292969,0.029000000000000005,0.037
2023-08-12,Sheffield United,Crystal Palace,1644.08129883,1757.40673828,0.008,0.037
2023-08-12,Newcastle,Aston Villa,1874.8704834,1826.86083984,0.08899999999999997,0.11700000000000002
2023-08-13,Brentford,Tottenham,1824.3449707,1815.88818359,0.06400000000000002,0.11499999999999999
2023-08-13,Chelsea,Liverpool,1788.11755371,1945.77282715,0.07,0.134
2023-08-14,Man United,Wolves,1872.52734375,1717.91015625,0.069,0.031
2023-08-18,Nott'm Forest,Sheffield United,1671.89074707,1637.47949219,0.016,0.003000000000000001
2023-08-19,Fulham,Brentford,1745.37902832,1824.3449707,0.037000000000000005,0.072
2023-08-19,Liverpool,Bournemouth,1946.9197998,1662.55541992,0.11499999999999994,0.027
2023-08-19,Wolves,Brighton,1719.05712891,1832.39196777,0.024999999999999994,0.07600000000000001
2023-08-19,Tottenham,Man United,1815.88818359,1873.67431641,0.07399999999999998,0.10399999999999998
2023-08-19,Man City,Newcastle,2077.26904297,1876.01745605,0.10200000000000004,0.124
2023-08-20,Aston Villa,Everton,1816.9432373,1699.52368164,0.08499999999999999,0.026000000000000002
2023-08-20,West Ham,Chelsea,1779.47558594,1788.11755371,0.062,0.062
2023-08-21,Crystal Palace,Arsenal,1764.00854492,1919.38110352,0.049,0.14400000000000002
2023-08-25,Chelsea,Luton,1780.91821289,1602.34472656,0.033,0.006
2023-08-26,Brighton,West Ham,1843.63989258,1787.6998291,0.087,0.09100000000000001
2023-08-26,Man United,Nott'm Forest,1865.6517334,1677.89990234,0.056999999999999995,0.019000000000000003
2023-08-26,Everton,Wolves,1691.48242188,1704.40307617,0.013000000000000001,0.022
2023-08-26,Arsenal,Fulham,1926.89465332,1732.49597168,0.1060000000000001,0.042
2023-08-26,Bournemouth,Tottenham,1660.30993652,1829.1003418,0.015,0.11200000000000002
2023-08-26,Brentford,Crystal Palace,1835.44470215,1758.73913574,0.06700000000000002,0.049
2023-08-27,Burnley,Aston Villa,1722.96984863,1825.13452148,0.013,0.10399999999999998
2023-08-27,Sheffield United,Man City,1631.7701416,2083.5690918,0.002,0.12
2023-08-27,Newcastle,Liverpool,1884.53051758,1946.39160156,0.09999999999999998,0.128
2023-09-01,Luton,West Ham,1597.16125488,1803.14929199,0.003,0.096
2023-09-02,Brighton,Newcastle,1828.49023438,1876.8638916,0.08000000000000002,0.07999999999999999
2023-09-02,Chelsea,Nott'm Forest,1786.40148926,1675.04553223,0.04100000000000001,0.01
2023-09-02,Man City,Fulham,2084.88012695,1738.77172852,0.08500000000000002,0.03899999999999999
2023-09-02,Brentford,Bournemouth,1832.10632324,1653.18566895,0.049000000000000016,0.011
2023-09-02,Sheffield United,Everton,1630.7019043,1682.14477539,0.002,0.009
2023-09-02,Burnley,Tottenham,1713.39379883,1836.46740723,0.006,0.11099999999999999
2023-09-03,Crystal Palace,Wolves,1762.41333008,1713.98352051,0.026000000000000002,0.023
2023-09-03,Liverpool,Aston Villa,1954.20825195,1835.71435547,0.132,0.13299999999999998
2023-09-03,Arsenal,Man United,1920.91870117,1868.74890137,0.129,0.093
2023-09-16,West Ham,Man City,1807.54907227,2084.97290039,0.08699999999999997,0.138
2023-09-16,Wolves,Liverpool,1713.98352051,1954.30114746,0.026999999999999996,0.10899999999999999
2023-09-16,Aston Villa,Crystal Palace,1835.71435547,1762.41333008,0.08300000000000002,0.059
2023-09-16,Fulham,Luton,1736.46740723,1597.25415039,0.02,0.001
2023-09-16,Man United,Brighton,1868.74890137,1828.58312988,0.062,0.08999999999999997
2023-09-16,Tottenham,Sheffield United,1836.46740723,1630.78259277,0.09699999999999998,0.003
2023-09-16,Newcastle,Brentford,1876.95678711,1832.10632324,0.052000000000000005,0.049999999999999996
2023-09-17,Bournemouth,Chelsea,1659.02856445,1786.49438477,0.005,0.031
2023-09-17,Everton,Arsenal,1682.2376709,1921.01159668,0.007,0.123
